,season,league_name,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
7932,2024,UEFA Europa League,2024-08-08,HNK Rijeka,IF Elfsborg,1.0,1.0,1.0,1.0,D
7933,2024,UEFA Europa League,2024-08-08,FK Partizan,FC Lugano,0.0,1.0,0.0,0.0,A
7934,2024,UEFA Europa League,2024-08-08,Panathinaikos,Ajax,0.0,1.0,0.0,1.0,A
7935,2024,UEFA Europa League,2024-08-08,UE Santa Coloma,Rīgas FS,0.0,2.0,0.0,2.0,A
7936,2024,UEFA Europa League,2024-08-08,Kryvbas KR,Plzen,1.0,2.0,1.0,0.0,A
7937,2024,UEFA Europa League,2024-08-08,Celje,Shamrock Rovers,1.0,0.0,1.0,0.0,H
7938,2024,UEFA Europa League,2024-08-08,Dinamo Minsk,Lincoln Red Imps FC,2.0,0.0,1.0,0.0,H
7939,2024,UEFA Europa League,2024-08-08,SC Braga,Servette FC,0.0,0.0,0.0,0.0,D
7940,2024,UEFA Europa League,2024-08-13,The New Saints,Petrocub,0.0,0.0,0.0,0.0,D
7941,2024,UEFA Europa League,2024-08-14,Rīgas FS,UE Santa Coloma,7.0,0.0,5.0,0.0,H
7942,2024,UEFA Europa League,2024-08-15,Lincoln Red Imps FC,Dinamo Minsk,2.0,1.0,1.0,0.0,H
7943,2024,UEFA Europa League,2024-08-15,Rapid Vienna,Trabzonspor,2.0,0.0,0.0,0.0,H
7944,2024,UEFA Europa League,2024-08-15,Plzen,Kryvbas KR,1.0,0.0,0.0,0.0,H
7945,2024,UEFA Europa League,2024-08-15,IF Elfsborg,HNK Rijeka,2.0,0.0,0.0,0.0,H
7946,2024,UEFA Europa League,2024-08-15,Cercle Brugge,Molde,1.0,0.0,1.0,0.0,H
7947,2024,UEFA Europa League,2024-08-15,Ajax,Panathinaikos,0.0,1.0,0.0,0.0,A
7948,2024,UEFA Europa League,2024-08-15,Maccabi Tel Aviv,Panevėžys,3.0,0.0,1.0,0.0,H
7949,2024,UEFA Europa League,2024-08-15,FC Lugano,FK Partizan,1.0,2.0,0.0,1.0,A
7950,2024,UEFA Europa League,2024-08-15,Servette FC,SC Braga,1.0,2.0,0.0,1.0,A
7951,2024,UEFA Europa League,2024-08-15,Shamrock Rovers,Celje,2.0,1.0,2.0,0.0,H
7952,2024,UEFA Europa League,2024-08-15,Borac Banja Luka,KI Klaksvik,2.0,1.0,1.0,0.0,H
7953,2024,UEFA Europa League,2024-08-22,Molde,IF Elfsborg,0.0,1.0,0.0,1.0,A
7954,2024,UEFA Europa League,2024-08-22,Plzen,Heart Of Midlothian,1.0,0.0,0.0,0.0,H
7955,2024,UEFA Europa League,2024-08-22,Lask Linz,FCSB,1.0,1.0,1.0,1.0,D
7956,2024,UEFA Europa League,2024-08-22,Rīgas FS,Apoel Nicosia,2.0,1.0,2.0,0.0,H
7957,2024,UEFA Europa League,2024-08-22,PAOK,Shamrock Rovers,4.0,0.0,1.0,0.0,H
7958,2024,UEFA Europa League,2024-08-22,Ludogorets,Petrocub,4.0,0.0,1.0,0.0,H
7959,2024,UEFA Europa League,2024-08-22,Maccabi Tel Aviv,TSC Backa Topola,3.0,0.0,1.0,0.0,H
7960,2024,UEFA Europa League,2024-08-22,FC Lugano,Besiktas,3.0,3.0,1.0,1.0,D
7961,2024,UEFA Europa League,2024-08-22,Jagiellonia,Ajax,1.0,4.0,1.0,2.0,A
7962,2024,UEFA Europa League,2024-08-22,Dinamo Minsk,Anderlecht,0.0,1.0,0.0,1.0,A
7963,2024,UEFA Europa League,2024-08-22,Ferencvarosi TC,Borac Banja Luka,0.0,0.0,0.0,0.0,D
7964,2024,UEFA Europa League,2024-08-22,SC Braga,Rapid Vienna,2.0,1.0,1.0,1.0,H
7965,2024,UEFA Europa League,2024-08-29,IF Elfsborg,Molde,0.0,1.0,0.0,0.0,A
7966,2024,UEFA Europa League,2024-08-29,Apoel Nicosia,Rīgas FS,2.0,1.0,0.0,1.0,H
7967,2024,UEFA Europa League,2024-08-29,Petrocub,Ludogorets,1.0,2.0,1.0,0.0,A
7968,2024,UEFA Europa League,2024-08-29,Ajax,Jagiellonia,3.0,0.0,1.0,0.0,H
7969,2024,UEFA Europa League,2024-08-29,Besiktas,FC Lugano,5.0,1.0,1.0,0.0,H
7970,2024,UEFA Europa League,2024-08-29,Anderlecht,Dinamo Minsk,1.0,0.0,0.0,0.0,H
7971,2024,UEFA Europa League,2024-08-29,FCSB,Lask Linz,1.0,0.0,0.0,0.0,H
7972,2024,UEFA Europa League,2024-08-29,Heart Of Midlothian,Plzen,0.0,1.0,0.0,0.0,A
7973,2024,UEFA Europa League,2024-08-29,Shamrock Rovers,PAOK,0.0,2.0,0.0,0.0,A
7974,2024,UEFA Europa League,2024-08-29,Rapid Vienna,SC Braga,2.0,2.0,1.0,0.0,D
7975,2024,UEFA Europa League,2024-08-29,TSC Backa Topola,Maccabi Tel Aviv,1.0,5.0,0.0,3.0,A
7976,2024,UEFA Europa League,2024-08-29,Borac Banja Luka,Ferencvarosi TC,0.0,0.0,0.0,0.0,D
7977,2024,UEFA Europa League,2024-09-25,AZ Alkmaar,IF Elfsborg,3.0,2.0,1.0,1.0,H
7978,2024,UEFA Europa League,2024-09-25,Bodo/Glimt,FC Porto,3.0,2.0,2.0,1.0,H
7979,2024,UEFA Europa League,2024-09-25,Galatasaray,PAOK,3.0,1.0,0.0,0.0,H
7980,2024,UEFA Europa League,2024-09-25,Dynamo Kyiv,Lazio,0.0,3.0,0.0,3.0,A
7981,2024,UEFA Europa League,2024-09-25,Ludogorets,Slavia Praha,0.0,2.0,0.0,1.0,A
7982,2024,UEFA Europa League,2024-09-25,FC Midtjylland,1899 Hoffenheim,1.0,1.0,1.0,0.0,D
7983,2024,UEFA Europa League,2024-09-25,Nice,Real Sociedad,1.0,1.0,1.0,1.0,D
7984,2024,UEFA Europa League,2024-09-25,Manchester United,Twente,1.0,1.0,1.0,0.0,D
7985,2024,UEFA Europa League,2024-09-25,Anderlecht,Ferencvarosi TC,2.0,1.0,0.0,0.0,H
7986,2024,UEFA Europa League,2024-09-26,Malmo FF,Rangers,0.0,2.0,0.0,1.0,A
7987,2024,UEFA Europa League,2024-09-26,Fenerbahce,Union St. Gilloise,2.0,1.0,1.0,0.0,H
7988,2024,UEFA Europa League,2024-09-26,Tottenham,Qarabag,3.0,0.0,1.0,0.0,H
7989,2024,UEFA Europa League,2024-09-26,Lyon,Olympiakos Piraeus,2.0,0.0,0.0,0.0,H
7990,2024,UEFA Europa League,2024-09-26,Eintracht Frankfurt,Plzen,3.0,3.0,1.0,1.0,D
7991,2024,UEFA Europa League,2024-09-26,Ajax,Besiktas,4.0,0.0,1.0,0.0,H
7992,2024,UEFA Europa League,2024-09-26,SC Braga,Maccabi Tel Aviv,2.0,1.0,0.0,1.0,H
7993,2024,UEFA Europa League,2024-09-26,AS Roma,Athletic Club,1.0,1.0,1.0,0.0,D
7994,2024,UEFA Europa League,2024-09-26,FCSB,Rīgas FS,4.0,1.0,2.0,1.0,H
7995,2024,UEFA Europa League,2024-10-03,Maccabi Tel Aviv,FC Midtjylland,0.0,2.0,0.0,1.0,A
7996,2024,UEFA Europa League,2024-10-03,Rīgas FS,Galatasaray,2.0,2.0,1.0,2.0,D
7997,2024,UEFA Europa League,2024-10-03,Ferencvarosi TC,Tottenham,1.0,2.0,0.0,1.0,A
7998,2024,UEFA Europa League,2024-10-03,Slavia Praha,Ajax,1.0,1.0,0.0,1.0,D
7999,2024,UEFA Europa League,2024-10-03,Real Sociedad,Anderlecht,1.0,2.0,1.0,2.0,A
8000,2024,UEFA Europa League,2024-10-03,Olympiakos Piraeus,SC Braga,3.0,0.0,1.0,0.0,H
8001,2024,UEFA Europa League,2024-10-03,Qarabag,Malmo FF,1.0,2.0,1.0,1.0,A
8002,2024,UEFA Europa League,2024-10-03,Lazio,Nice,4.0,1.0,2.0,1.0,H
8003,2024,UEFA Europa League,2024-10-03,1899 Hoffenheim,Dynamo Kyiv,2.0,0.0,1.0,0.0,H
8004,2024,UEFA Europa League,2024-10-03,Union St. Gilloise,Bodo/Glimt,0.0,0.0,0.0,0.0,D
8005,2024,UEFA Europa League,2024-10-03,PAOK,FCSB,0.0,1.0,0.0,1.0,A
8006,2024,UEFA Europa League,2024-10-03,Plzen,Ludogorets,0.0,0.0,0.0,0.0,D
8007,2024,UEFA Europa League,2024-10-03,Besiktas,Eintracht Frankfurt,1.0,3.0,0.0,2.0,A
8008,2024,UEFA Europa League,2024-10-03,Athletic Club,AZ Alkmaar,2.0,0.0,0.0,0.0,H
8009,2024,UEFA Europa League,2024-10-03,Twente,Fenerbahce,1.0,1.0,1.0,0.0,D
8010,2024,UEFA Europa League,2024-10-03,IF Elfsborg,AS Roma,1.0,0.0,1.0,0.0,H
8011,2024,UEFA Europa League,2024-10-03,Rangers,Lyon,1.0,4.0,1.0,3.0,A
8012,2024,UEFA Europa League,2024-10-03,FC Porto,Manchester United,3.0,3.0,2.0,2.0,D
8013,2024,UEFA Europa League,2024-10-23,SC Braga,Bodo/Glimt,1.0,2.0,0.0,0.0,A
8014,2024,UEFA Europa League,2024-10-23,Galatasaray,IF Elfsborg,4.0,3.0,3.0,0.0,H
8015,2024,UEFA Europa League,2024-10-24,Ferencvarosi TC,Nice,1.0,0.0,1.0,0.0,H
8016,2024,UEFA Europa League,2024-10-24,PAOK,Plzen,2.0,2.0,0.0,2.0,D
8017,2024,UEFA Europa League,2024-10-24,Maccabi Tel Aviv,Real Sociedad,1.0,2.0,0.0,1.0,A
8018,2024,UEFA Europa League,2024-10-24,Eintracht Frankfurt,Rīgas FS,1.0,0.0,0.0,0.0,H
8019,2024,UEFA Europa League,2024-10-24,AS Roma,Dynamo Kyiv,1.0,0.0,1.0,0.0,H
8020,2024,UEFA Europa League,2024-10-24,FC Midtjylland,Union St. Gilloise,1.0,0.0,1.0,0.0,H
8021,2024,UEFA Europa League,2024-10-24,Qarabag,Ajax,0.0,3.0,0.0,1.0,A
8022,2024,UEFA Europa League,2024-10-24,Anderlecht,Ludogorets,2.0,0.0,0.0,0.0,H
8023,2024,UEFA Europa League,2024-10-24,Tottenham,AZ Alkmaar,1.0,0.0,0.0,0.0,H
8024,2024,UEFA Europa League,2024-10-24,Lyon,Besiktas,0.0,1.0,0.0,0.0,A
8025,2024,UEFA Europa League,2024-10-24,FC Porto,1899 Hoffenheim,2.0,0.0,1.0,0.0,H
8026,2024,UEFA Europa League,2024-10-24,Rangers,FCSB,4.0,0.0,2.0,0.0,H
8027,2024,UEFA Europa League,2024-10-24,Malmo FF,Olympiakos Piraeus,0.0,1.0,0.0,1.0,A
8028,2024,UEFA Europa League,2024-10-24,Twente,Lazio,0.0,2.0,0.0,1.0,A
8029,2024,UEFA Europa League,2024-10-24,Athletic Club,Slavia Praha,1.0,0.0,1.0,0.0,H
8030,2024,UEFA Europa League,2024-10-24,Fenerbahce,Manchester United,1.0,1.0,0.0,1.0,D
8031,2024,UEFA Europa League,2024-11-06,Besiktas,Malmo FF,2.0,1.0,0.0,0.0,H
8032,2024,UEFA Europa League,2024-11-07,Nice,Twente,2.0,2.0,0.0,1.0,D
8033,2024,UEFA Europa League,2024-11-07,Eintracht Frankfurt,Slavia Praha,1.0,0.0,0.0,0.0,H
8034,2024,UEFA Europa League,2024-11-07,Bodo/Glimt,Qarabag,1.0,2.0,1.0,1.0,A
8035,2024,UEFA Europa League,2024-11-07,IF Elfsborg,SC Braga,1.0,1.0,0.0,0.0,D
8036,2024,UEFA Europa League,2024-11-07,Olympiakos Piraeus,Rangers,1.0,1.0,0.0,0.0,D
8037,2024,UEFA Europa League,2024-11-07,FCSB,FC Midtjylland,2.0,0.0,1.0,0.0,H
8038,2024,UEFA Europa League,2024-11-07,Ludogorets,Athletic Club,1.0,2.0,1.0,0.0,A
8039,2024,UEFA Europa League,2024-11-07,Galatasaray,Tottenham,3.0,2.0,3.0,1.0,H
8040,2024,UEFA Europa League,2024-11-07,Union St. Gilloise,AS Roma,1.0,1.0,0.0,0.0,D
8041,2024,UEFA Europa League,2024-11-07,Rīgas FS,Anderlecht,1.0,1.0,0.0,0.0,D
8042,2024,UEFA Europa League,2024-11-07,Dynamo Kyiv,Ferencvarosi TC,0.0,4.0,0.0,0.0,A
8043,2024,UEFA Europa League,2024-11-07,Lazio,FC Porto,2.0,1.0,1.0,0.0,H
8044,2024,UEFA Europa League,2024-11-07,Plzen,Real Sociedad,2.0,1.0,1.0,1.0,H
8045,2024,UEFA Europa League,2024-11-07,Ajax,Maccabi Tel Aviv,5.0,0.0,3.0,0.0,H
8046,2024,UEFA Europa League,2024-11-07,1899 Hoffenheim,Lyon,2.0,2.0,0.0,0.0,D
8047,2024,UEFA Europa League,2024-11-07,Manchester United,PAOK,2.0,0.0,0.0,0.0,H
8048,2024,UEFA Europa League,2024-11-07,AZ Alkmaar,Fenerbahce,3.0,1.0,0.0,0.0,H
8049,2024,UEFA Europa League,2024-11-28,AZ Alkmaar,Galatasaray,1.0,1.0,1.0,1.0,D
8050,2024,UEFA Europa League,2024-11-28,Lazio,Ludogorets,0.0,0.0,0.0,0.0,D
8051,2024,UEFA Europa League,2024-11-28,Athletic Club,IF Elfsborg,3.0,0.0,2.0,0.0,H
8052,2024,UEFA Europa League,2024-11-28,Besiktas,Maccabi Tel Aviv,1.0,3.0,1.0,2.0,A
8053,2024,UEFA Europa League,2024-11-28,Anderlecht,FC Porto,2.0,2.0,0.0,1.0,D
8054,2024,UEFA Europa League,2024-11-28,Qarabag,Lyon,1.0,4.0,0.0,1.0,A
8055,2024,UEFA Europa League,2024-11-28,Dynamo Kyiv,Plzen,1.0,2.0,0.0,0.0,A
8056,2024,UEFA Europa League,2024-11-28,Rīgas FS,PAOK,0.0,2.0,0.0,1.0,A
8057,2024,UEFA Europa League,2024-11-28,Real Sociedad,Ajax,2.0,0.0,0.0,0.0,H
8058,2024,UEFA Europa League,2024-11-28,Ferencvarosi TC,Malmo FF,4.0,1.0,2.0,1.0,H
8059,2024,UEFA Europa League,2024-11-28,FCSB,Olympiakos Piraeus,0.0,0.0,0.0,0.0,D
8060,2024,UEFA Europa League,2024-11-28,Twente,Union St. Gilloise,0.0,1.0,0.0,1.0,A
8061,2024,UEFA Europa League,2024-11-28,Slavia Praha,Fenerbahce,1.0,2.0,1.0,1.0,A
8062,2024,UEFA Europa League,2024-11-28,SC Braga,1899 Hoffenheim,3.0,0.0,2.0,0.0,H
8063,2024,UEFA Europa League,2024-11-28,Manchester United,Bodo/Glimt,3.0,2.0,2.0,2.0,H
8064,2024,UEFA Europa League,2024-11-28,FC Midtjylland,Eintracht Frankfurt,1.0,2.0,0.0,1.0,A
8065,2024,UEFA Europa League,2024-11-28,Nice,Rangers,1.0,4.0,0.0,3.0,A
8066,2024,UEFA Europa League,2024-11-28,Tottenham,AS Roma,2.0,2.0,2.0,1.0,D
8067,2024,UEFA Europa League,2024-12-11,Fenerbahce,Athletic Club,0.0,2.0,0.0,2.0,A
8068,2024,UEFA Europa League,2024-12-12,1899 Hoffenheim,FCSB,0.0,0.0,0.0,0.0,D
8069,2024,UEFA Europa League,2024-12-12,Malmo FF,Galatasaray,2.0,2.0,1.0,1.0,D
8070,2024,UEFA Europa League,2024-12-12,Olympiakos Piraeus,Twente,0.0,0.0,0.0,0.0,D
8071,2024,UEFA Europa League,2024-12-12,Ludogorets,AZ Alkmaar,2.0,2.0,0.0,2.0,D
8072,2024,UEFA Europa League,2024-12-12,Plzen,Manchester United,1.0,2.0,0.0,0.0,A
8073,2024,UEFA Europa League,2024-12-12,PAOK,Ferencvarosi TC,5.0,0.0,2.0,0.0,H
8074,2024,UEFA Europa League,2024-12-12,Union St. Gilloise,Nice,2.0,1.0,1.0,1.0,H
8075,2024,UEFA Europa League,2024-12-12,AS Roma,SC Braga,3.0,0.0,1.0,0.0,H
8076,2024,UEFA Europa League,2024-12-12,Maccabi Tel Aviv,Rīgas FS,2.0,1.0,1.0,0.0,H
8077,2024,UEFA Europa League,2024-12-12,IF Elfsborg,Qarabag,1.0,0.0,0.0,0.0,H
8078,2024,UEFA Europa League,2024-12-12,Slavia Praha,Anderlecht,1.0,2.0,0.0,2.0,A
8079,2024,UEFA Europa League,2024-12-12,Real Sociedad,Dynamo Kyiv,3.0,0.0,3.0,0.0,H
8080,2024,UEFA Europa League,2024-12-12,Bodo/Glimt,Besiktas,2.0,1.0,2.0,1.0,H
8081,2024,UEFA Europa League,2024-12-12,FC Porto,FC Midtjylland,2.0,0.0,1.0,0.0,H
8082,2024,UEFA Europa League,2024-12-12,Ajax,Lazio,1.0,3.0,0.0,1.0,A
8083,2024,UEFA Europa League,2024-12-12,Lyon,Eintracht Frankfurt,3.0,2.0,1.0,1.0,H
8084,2024,UEFA Europa League,2024-12-12,Rangers,Tottenham,1.0,1.0,0.0,0.0,D
8085,2024,UEFA Europa League,2025-01-21,Galatasaray,Dynamo Kyiv,3.0,3.0,2.0,1.0,D
8086,2024,UEFA Europa League,2025-01-22,Besiktas,Athletic Club,4.0,1.0,1.0,1.0,H
8087,2024,UEFA Europa League,2025-01-23,Fenerbahce,Lyon,0.0,0.0,0.0,0.0,D
8088,2024,UEFA Europa League,2025-01-23,Plzen,Anderlecht,2.0,0.0,2.0,0.0,H
8089,2024,UEFA Europa League,2025-01-23,Qarabag,FCSB,2.0,3.0,2.0,2.0,A
8090,2024,UEFA Europa League,2025-01-23,Malmo FF,Twente,2.0,3.0,1.0,1.0,A
8091,2024,UEFA Europa League,2025-01-23,FC Porto,Olympiakos Piraeus,0.0,1.0,0.0,0.0,A
8092,2024,UEFA Europa League,2025-01-23,AZ Alkmaar,AS Roma,1.0,0.0,0.0,0.0,H
8093,2024,UEFA Europa League,2025-01-23,1899 Hoffenheim,Tottenham,2.0,3.0,0.0,2.0,A
8094,2024,UEFA Europa League,2025-01-23,Bodo/Glimt,Maccabi Tel Aviv,3.0,1.0,1.0,1.0,H
8095,2024,UEFA Europa League,2025-01-23,PAOK,Slavia Praha,2.0,0.0,1.0,0.0,H
8096,2024,UEFA Europa League,2025-01-23,Rīgas FS,Ajax,1.0,0.0,0.0,0.0,H
8097,2024,UEFA Europa League,2025-01-23,Union St. Gilloise,SC Braga,2.0,1.0,0.0,1.0,H
8098,2024,UEFA Europa League,2025-01-23,Ludogorets,FC Midtjylland,0.0,2.0,0.0,1.0,A
8099,2024,UEFA Europa League,2025-01-23,Lazio,Real Sociedad,3.0,1.0,3.0,0.0,H
8100,2024,UEFA Europa League,2025-01-23,IF Elfsborg,Nice,1.0,0.0,0.0,0.0,H
8101,2024,UEFA Europa League,2025-01-23,Eintracht Frankfurt,Ferencvarosi TC,2.0,0.0,0.0,0.0,H
8102,2024,UEFA Europa League,2025-01-23,Manchester United,Rangers,2.0,1.0,0.0,0.0,H
8103,2024,UEFA Europa League,2025-01-30,Ferencvarosi TC,AZ Alkmaar,4.0,3.0,3.0,0.0,H
8104,2024,UEFA Europa League,2025-01-30,Maccabi Tel Aviv,FC Porto,0.0,1.0,0.0,0.0,A
8105,2024,UEFA Europa League,2025-01-30,Dynamo Kyiv,Rīgas FS,1.0,0.0,0.0,0.0,H
8106,2024,UEFA Europa League,2025-01-30,Slavia Praha,Malmo FF,2.0,2.0,0.0,0.0,D
8107,2024,UEFA Europa League,2025-01-30,FCSB,Manchester United,0.0,2.0,0.0,0.0,A
8108,2024,UEFA Europa League,2025-01-30,Anderlecht,1899 Hoffenheim,3.0,4.0,1.0,1.0,A
8109,2024,UEFA Europa League,2025-01-30,Real Sociedad,PAOK,2.0,0.0,1.0,0.0,H
8110,2024,UEFA Europa League,2025-01-30,Athletic Club,Plzen,3.0,1.0,1.0,0.0,H
8111,2024,UEFA Europa League,2025-01-30,Olympiakos Piraeus,Qarabag,3.0,0.0,0.0,0.0,H
8112,2024,UEFA Europa League,2025-01-30,Twente,Besiktas,1.0,0.0,0.0,0.0,H
8113,2024,UEFA Europa League,2025-01-30,AS Roma,Eintracht Frankfurt,2.0,0.0,1.0,0.0,H
8114,2024,UEFA Europa League,2025-01-30,Lyon,Ludogorets,1.0,1.0,0.0,0.0,D
8115,2024,UEFA Europa League,2025-01-30,Nice,Bodo/Glimt,1.0,1.0,0.0,0.0,D
8116,2024,UEFA Europa League,2025-01-30,Ajax,Galatasaray,2.0,1.0,1.0,0.0,H
8117,2024,UEFA Europa League,2025-01-30,Tottenham,IF Elfsborg,3.0,0.0,0.0,0.0,H
8118,2024,UEFA Europa League,2025-01-30,Rangers,Union St. Gilloise,2.0,1.0,1.0,0.0,H
8119,2024,UEFA Europa League,2025-01-30,FC Midtjylland,Fenerbahce,2.0,2.0,1.0,1.0,D
8120,2024,UEFA Europa League,2025-01-30,SC Braga,Lazio,1.0,0.0,1.0,0.0,H
8121,2024,UEFA Europa League,2025-02-13,FC Midtjylland,Real Sociedad,1.0,2.0,1.0,2.0,A
8122,2024,UEFA Europa League,2025-02-13,Fenerbahce,Anderlecht,3.0,0.0,2.0,0.0,H
8123,2024,UEFA Europa League,2025-02-13,Ferencvarosi TC,Plzen,1.0,0.0,1.0,0.0,H
8124,2024,UEFA Europa League,2025-02-13,Union St. Gilloise,Ajax,0.0,2.0,0.0,0.0,A
8125,2024,UEFA Europa League,2025-02-13,PAOK,FCSB,1.0,2.0,1.0,0.0,A
8126,2024,UEFA Europa League,2025-02-13,AZ Alkmaar,Galatasaray,4.0,1.0,2.0,1.0,H
8127,2024,UEFA Europa League,2025-02-13,FC Porto,AS Roma,1.0,1.0,0.0,1.0,D
8128,2024,UEFA Europa League,2025-02-13,Twente,Bodo/Glimt,2.0,1.0,1.0,0.0,H
8129,2024,UEFA Europa League,2025-02-20,FCSB,PAOK,2.0,0.0,1.0,0.0,H
8130,2024,UEFA Europa League,2025-02-20,Galatasaray,AZ Alkmaar,2.0,2.0,0.0,1.0,D
8131,2024,UEFA Europa League,2025-02-20,Bodo/Glimt,Twente,3.0,2.0,0.0,1.0,H
8132,2024,UEFA Europa League,2025-02-20,AS Roma,FC Porto,3.0,2.0,2.0,1.0,H
8133,2024,UEFA Europa League,2025-02-20,Ajax,Union St. Gilloise,0.0,2.0,0.0,2.0,A
8134,2024,UEFA Europa League,2025-02-20,Real Sociedad,FC Midtjylland,5.0,2.0,3.0,2.0,H
8135,2024,UEFA Europa League,2025-02-20,Anderlecht,Fenerbahce,2.0,2.0,1.0,1.0,D
8136,2024,UEFA Europa League,2025-02-20,Plzen,Ferencvarosi TC,3.0,0.0,3.0,0.0,H
8137,2024,UEFA Europa League,2025-03-06,AZ Alkmaar,Tottenham,1.0,0.0,1.0,0.0,H
8138,2024,UEFA Europa League,2025-03-06,Real Sociedad,Manchester United,1.0,1.0,0.0,0.0,D
8139,2024,UEFA Europa League,2025-03-06,FCSB,Lyon,1.0,3.0,0.0,1.0,A
8140,2024,UEFA Europa League,2025-03-06,Fenerbahce,Rangers,1.0,3.0,1.0,2.0,A
8141,2024,UEFA Europa League,2025-03-06,Ajax,Eintracht Frankfurt,1.0,2.0,1.0,1.0,A
8142,2024,UEFA Europa League,2025-03-06,Bodo/Glimt,Olympiakos Piraeus,3.0,0.0,2.0,0.0,H
8143,2024,UEFA Europa League,2025-03-06,AS Roma,Athletic Club,2.0,1.0,0.0,0.0,H
8144,2024,UEFA Europa League,2025-03-06,Plzen,Lazio,1.0,2.0,0.0,1.0,A
8145,2024,UEFA Europa League,2025-03-13,Athletic Club,AS Roma,3.0,1.0,1.0,0.0,H
8146,2024,UEFA Europa League,2025-03-13,Olympiakos Piraeus,Bodo/Glimt,2.0,1.0,0.0,1.0,H
8147,2024,UEFA Europa League,2025-03-13,Eintracht Frankfurt,Ajax,4.0,1.0,2.0,0.0,H
