league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Turquie,2023,2023-08-11,Trabzonspor,Antalyaspor,1,0,1,0,H
Turquie,2023,2023-08-12,Konyaspor,İstanbulspor,1,1,0,1,D
Turquie,2023,2023-08-12,Kasimpasa,Ankaragucu,3,2,1,2,H
Turquie,2023,2023-08-12,Kayserispor,Galatasaray,0,0,0,0,D
Turquie,2023,2023-08-12,Pendikspor,Hatayspor,1,5,0,1,A
Turquie,2023,2023-08-13,Sivasspor,Samsunspor,1,1,1,0,D
Turquie,2023,2023-08-13,Fenerbahce,Gazişehir Gaziantep,2,1,2,0,H
Turquie,2023,2023-08-13,Adana Demirspor,Rizespor,2,1,1,1,H
Turquie,2023,2023-08-14,Alanyaspor,Istanbul Basaksehir,2,0,1,1,H
Turquie,2023,2023-08-14,Fatih Karagümrük,Besiktas,0,1,0,0,A
Turquie,2023,2023-08-18,Antalyaspor,Konyaspor,1,1,0,1,D
Turquie,2023,2023-08-18,İstanbulspor,Kayserispor,1,1,0,1,D
Turquie,2023,2023-08-19,Rizespor,Alanyaspor,0,0,0,0,D
Turquie,2023,2023-08-19,Galatasaray,Trabzonspor,2,0,1,1,H
Turquie,2023,2023-08-19,Hatayspor,Kasimpasa,0,0,0,0,D
Turquie,2023,2023-08-20,Istanbul Basaksehir,Fatih Karagümrük,0,2,0,0,A
Turquie,2023,2023-08-20,Besiktas,Pendikspor,1,1,1,0,D
Turquie,2023,2023-08-20,Gazişehir Gaziantep,Sivasspor,1,3,0,1,A
Turquie,2023,2023-08-21,Ankaragucu,Adana Demirspor,1,1,1,0,D
Turquie,2023,2023-08-21,Samsunspor,Fenerbahce,0,2,0,0,A
Turquie,2023,2023-08-25,Konyaspor,Gazişehir Gaziantep,2,0,0,2,H
Turquie,2023,2023-08-26,Trabzonspor,Rizespor,2,3,0,2,A
Turquie,2023,2023-08-26,Kasimpasa,Pendikspor,1,1,0,1,D
Turquie,2023,2023-08-26,Sivasspor,Antalyaspor,1,1,1,0,D
Turquie,2023,2023-08-27,Kayserispor,Samsunspor,2,1,2,0,H
Turquie,2023,2023-08-27,Fatih Karagümrük,Ankaragucu,1,1,1,0,D
Turquie,2023,2023-08-27,Alanyaspor,Hatayspor,0,0,0,0,D
Turquie,2023,2023-09-01,Kasimpasa,Trabzonspor,1,5,0,1,A
Turquie,2023,2023-09-01,Rizespor,Fatih Karagümrük,1,0,1,0,H
Turquie,2023,2023-09-02,Istanbul Basaksehir,Konyaspor,0,1,0,0,A
Turquie,2023,2023-09-02,Pendikspor,Alanyaspor,1,1,0,1,D
Turquie,2023,2023-09-02,Antalyaspor,Kayserispor,1,1,1,0,D
Turquie,2023,2023-09-02,Gazişehir Gaziantep,Galatasaray,0,3,0,0,A
Turquie,2023,2023-09-03,Besiktas,Sivasspor,2,0,2,0,H
Turquie,2023,2023-09-03,Ankaragucu,Fenerbahce,0,1,0,0,A
Turquie,2023,2023-09-03,Hatayspor,Adana Demirspor,3,3,0,3,D
Turquie,2023,2023-09-16,Konyaspor,Rizespor,1,2,1,0,A
Turquie,2023,2023-09-16,Kayserispor,Gazişehir Gaziantep,2,0,1,1,H
Turquie,2023,2023-09-16,Galatasaray,Samsunspor,4,2,3,1,H
Turquie,2023,2023-09-16,Adana Demirspor,Pendikspor,3,0,2,1,H
Turquie,2023,2023-09-17,Fenerbahce,Antalyaspor,3,2,1,2,H
Turquie,2023,2023-09-17,İstanbulspor,Istanbul Basaksehir,0,2,0,0,A
Turquie,2023,2023-09-17,Alanyaspor,Kasimpasa,3,3,2,1,D
Turquie,2023,2023-09-17,Trabzonspor,Besiktas,3,0,2,1,H
Turquie,2023,2023-09-18,Sivasspor,Ankaragucu,1,3,1,0,A
Turquie,2023,2023-09-18,Fatih Karagümrük,Hatayspor,0,0,0,0,D
