league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Turquie,2024,2024-08-09,Galatasaray,Hatayspor,2,1,0,2,H
Turquie,2024,2024-08-10,Kasimpasa,Konyaspor,2,3,0,2,A
Turquie,2024,2024-08-10,Fenerbahce,Adana Demirspor,1,0,1,0,H
Turquie,2024,2024-08-10,Antalyaspor,Goztepe,0,0,0,0,D
Turquie,2024,2024-08-11,Sivasspor,Trabzonspor,0,0,0,0,D
Turquie,2024,2024-08-11,Alanyaspor,Eyüpspor,1,1,0,1,D
Turquie,2024,2024-08-11,Samsunspor,Besiktas,0,2,0,0,A
Turquie,2024,2024-08-12,Rizespor,Istanbul Basaksehir,1,1,1,0,D
Turquie,2024,2024-08-12,BB Bodrumspor,Gazişehir Gaziantep,0,1,0,0,A
Turquie,2024,2024-08-16,Konyaspor,Galatasaray,1,2,1,0,A
Turquie,2024,2024-08-17,Kayserispor,Sivasspor,1,2,1,0,A
Turquie,2024,2024-08-17,Goztepe,Fenerbahce,2,2,0,2,D
Turquie,2024,2024-08-17,Adana Demirspor,Rizespor,1,2,0,1,A
Turquie,2024,2024-08-18,Istanbul Basaksehir,Alanyaspor,4,2,1,3,H
Turquie,2024,2024-08-18,Besiktas,Antalyaspor,4,2,2,2,H
Turquie,2024,2024-08-18,Gazişehir Gaziantep,Samsunspor,0,1,0,0,A
Turquie,2024,2024-08-19,Hatayspor,Kasimpasa,1,1,1,0,D
Turquie,2024,2024-08-19,Eyüpspor,BB Bodrumspor,4,1,0,4,H
Turquie,2024,2024-08-23,Alanyaspor,Goztepe,1,1,0,1,D
Turquie,2024,2024-08-24,Sivasspor,Eyüpspor,0,1,0,0,A
Turquie,2024,2024-08-24,BB Bodrumspor,Konyaspor,3,1,2,1,H
Turquie,2024,2024-08-25,Kasimpasa,Adana Demirspor,2,2,1,1,D
Turquie,2024,2024-08-25,Antalyaspor,Hatayspor,3,2,0,3,H
Turquie,2024,2024-08-25,Rizespor,Fenerbahce,0,5,0,0,A
Turquie,2024,2024-08-30,Fenerbahce,Alanyaspor,3,0,1,2,H
Turquie,2024,2024-08-31,Konyaspor,Kayserispor,0,0,0,0,D
Turquie,2024,2024-08-31,Rizespor,Kasimpasa,0,1,0,0,A
Turquie,2024,2024-08-31,Goztepe,BB Bodrumspor,2,0,2,0,H
Turquie,2024,2024-08-31,Adana Demirspor,Galatasaray,1,5,0,1,A
Turquie,2024,2024-09-01,Istanbul Basaksehir,Antalyaspor,5,2,1,4,H
Turquie,2024,2024-09-01,Eyüpspor,Trabzonspor,0,0,0,0,D
Turquie,2024,2024-09-01,Besiktas,Sivasspor,2,0,1,1,H
Turquie,2024,2024-09-01,Hatayspor,Samsunspor,0,3,0,0,A
Turquie,2024,2024-09-14,Sivasspor,Gazişehir Gaziantep,3,2,1,2,H
Turquie,2024,2024-09-14,Samsunspor,Konyaspor,0,1,0,0,A
Turquie,2024,2024-09-14,Galatasaray,Rizespor,5,0,2,3,H
