league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Premier League,2025,2025-08-15,Liverpool,Bournemouth,4,2,1,3,H
Premier League,2025,2025-08-16,Aston Villa,Newcastle,0,0,0,0,D
Premier League,2025,2025-08-16,Tottenham,Burnley,3,0,1,2,H
Premier League,2025,2025-08-16,Brighton,Fulham,1,1,0,1,D
Premier League,2025,2025-08-16,Sunderland,West Ham,3,0,0,3,H
Premier League,2025,2025-08-16,Wolves,Manchester City,0,4,0,0,A
Premier League,2025,2025-08-17,Chelsea,Crystal Palace,0,0,0,0,D
Premier League,2025,2025-08-17,Nottingham Forest,Brentford,3,1,3,0,H
Premier League,2025,2025-08-17,Manchester United,Arsenal,0,1,0,0,A
Premier League,2025,2025-08-18,Leeds,Everton,1,0,0,1,H
Premier League,2025,2025-08-22,West Ham,Chelsea,1,5,1,0,A
Premier League,2025,2025-08-23,Manchester City,Tottenham,0,2,0,0,A
Premier League,2025,2025-08-23,Bournemouth,Wolves,1,0,1,0,H
Premier League,2025,2025-08-23,Burnley,Sunderland,2,0,0,2,H
Premier League,2025,2025-08-23,Brentford,Aston Villa,1,0,1,0,H
Premier League,2025,2025-08-23,Arsenal,Leeds,5,0,2,3,H
Premier League,2025,2025-08-24,Everton,Brighton,2,0,1,1,H
Premier League,2025,2025-08-24,Crystal Palace,Nottingham Forest,1,1,1,0,D
Premier League,2025,2025-08-24,Fulham,Manchester United,1,1,0,1,D
Premier League,2025,2025-08-25,Newcastle,Liverpool,2,3,0,2,A
Premier League,2025,2025-08-30,Chelsea,Fulham,2,0,1,1,H
Premier League,2025,2025-08-30,Manchester United,Burnley,3,2,1,2,H
Premier League,2025,2025-08-30,Wolves,Everton,2,3,1,1,A
Premier League,2025,2025-08-30,Tottenham,Bournemouth,0,1,0,0,A
Premier League,2025,2025-08-30,Sunderland,Brentford,2,1,0,2,H
Premier League,2025,2025-08-30,Leeds,Newcastle,0,0,0,0,D
Premier League,2025,2025-08-31,Brighton,Manchester City,2,1,0,2,H
Premier League,2025,2025-08-31,Nottingham Forest,West Ham,0,3,0,0,A
Premier League,2025,2025-08-31,Liverpool,Arsenal,1,0,0,1,H
Premier League,2025,2025-08-31,Aston Villa,Crystal Palace,0,3,0,0,A
