league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Belgique,2025,2025-12-27,RAAL La Louvière,OH Leuven,0,0,0,0,D
Belgique,2025,2025-12-27,KV Mechelen,Dender,1,1,1,0,D
Belgique,2025,2025-12-27,Gent,KVC Westerlo,2,0,2,0,H
Belgique,2025,2026-01-16,Club Brugge KV,RAAL La Louvière,2,3,2,0,A
Belgique,2025,2026-01-17,Zulte Waregem,Genk,2,1,0,0,H
Belgique,2025,2026-01-17,KVC Westerlo,Cercle Brugge,0,2,0,2,A
Belgique,2025,2026-01-17,Union St. Gilloise,KV Mechelen,1,0,1,0,H
Belgique,2025,2026-01-18,Gent,Anderlecht,4,2,1,2,H
Belgique,2025,2026-01-18,Dender,Antwerp,1,0,1,0,H
Belgique,2025,2026-01-18,Charleroi,Standard Liege,2,0,2,0,H
Belgique,2025,2026-01-18,St. Truiden,OH Leuven,1,0,1,0,H
Belgique,2025,2026-01-23,Standard Liege,Gent,0,4,0,2,A
Belgique,2025,2026-01-24,RAAL La Louvière,St. Truiden,1,2,0,0,A
Belgique,2025,2026-01-24,Club Brugge KV,Zulte Waregem,4,3,1,2,H
Belgique,2025,2026-01-24,OH Leuven,Union St. Gilloise,0,0,0,0,D
Belgique,2025,2026-01-25,Antwerp,Charleroi,0,2,0,1,A
Belgique,2025,2026-01-25,Genk,Cercle Brugge,1,1,1,0,D
Belgique,2025,2026-01-25,Anderlecht,Dender,0,0,0,0,D
Belgique,2025,2026-01-25,KV Mechelen,KVC Westerlo,1,1,0,1,D
Belgique,2025,2026-01-30,RAAL La Louvière,Gent,1,1,0,0,D
Belgique,2025,2026-01-31,Cercle Brugge,Antwerp,0,4,0,2,A
Belgique,2025,2026-01-31,Zulte Waregem,KVC Westerlo,0,1,0,1,A
Belgique,2025,2026-01-31,St. Truiden,Charleroi,0,2,0,0,A
Belgique,2025,2026-02-01,Standard Liege,Anderlecht,2,0,1,0,H
Belgique,2025,2026-02-01,Dender,Genk,1,2,0,2,A
Belgique,2025,2026-02-01,Union St. Gilloise,Club Brugge KV,1,0,1,0,H
Belgique,2025,2026-02-01,OH Leuven,KV Mechelen,2,2,1,0,D
Belgique,2025,2026-02-06,KVC Westerlo,St. Truiden,0,4,0,3,A
Belgique,2025,2026-02-07,Zulte Waregem,Dender,1,0,0,0,H
Belgique,2025,2026-02-07,Charleroi,Cercle Brugge,3,4,1,3,A
Belgique,2025,2026-02-07,Gent,OH Leuven,1,3,0,2,A
Belgique,2025,2026-02-08,Genk,Anderlecht,2,0,0,0,H
Belgique,2025,2026-02-08,Union St. Gilloise,RAAL La Louvière,2,1,1,1,H
Belgique,2025,2026-02-08,Club Brugge KV,Standard Liege,3,0,3,0,H
Belgique,2025,2026-02-08,KV Mechelen,Antwerp,2,0,1,0,H
Belgique,2025,2026-02-13,KV Mechelen,Genk,2,3,1,1,A
Belgique,2025,2026-02-14,OH Leuven,Dender,3,2,2,1,H
Belgique,2025,2026-02-14,Charleroi,Gent,2,3,0,1,A
Belgique,2025,2026-02-14,Standard Liege,Union St. Gilloise,1,1,1,0,D
Belgique,2025,2026-02-15,Cercle Brugge,Club Brugge KV,1,2,0,0,A
Belgique,2025,2026-02-15,Antwerp,KVC Westerlo,0,2,0,1,A
Belgique,2025,2026-02-15,Anderlecht,RAAL La Louvière,0,0,0,0,D
Belgique,2025,2026-02-15,St. Truiden,Zulte Waregem,3,2,2,2,H
Belgique,2025,2026-02-20,Gent,Cercle Brugge,0,1,0,1,A
Belgique,2025,2026-02-21,Dender,St. Truiden,1,4,1,2,A
Belgique,2025,2026-02-21,Club Brugge KV,OH Leuven,2,1,0,0,H
Belgique,2025,2026-02-21,Union St. Gilloise,Antwerp,2,1,1,0,H
Belgique,2025,2026-02-22,Genk,Standard Liege,0,3,0,2,A
Belgique,2025,2026-02-22,RAAL La Louvière,KV Mechelen,0,2,0,1,A
Belgique,2025,2026-02-22,Zulte Waregem,Anderlecht,2,4,0,3,A
Belgique,2025,2026-02-22,KVC Westerlo,Charleroi,2,1,1,1,H
Belgique,2025,2026-02-27,Standard Liege,RAAL La Louvière,1,1,1,1,D
Belgique,2025,2026-02-28,KV Mechelen,Zulte Waregem,2,1,1,0,H
Belgique,2025,2026-02-28,Antwerp,St. Truiden,1,0,0,0,H
Belgique,2025,2026-02-28,Anderlecht,OH Leuven,5,1,1,1,H
Belgique,2025,2026-03-01,Genk,Gent,3,0,1,0,H
Belgique,2025,2026-03-01,KVC Westerlo,Union St. Gilloise,0,0,0,0,D
Belgique,2025,2026-03-01,Charleroi,Club Brugge KV,1,2,1,0,A
Belgique,2025,2026-03-01,Cercle Brugge,Dender,0,0,0,0,D
Belgique,2025,2026-03-06,RAAL La Louvière,Antwerp,0,0,0,0,D
Belgique,2025,2026-03-07,OH Leuven,KVC Westerlo,0,1,0,1,A
Belgique,2025,2026-03-07,Dender,Charleroi,2,2,2,1,D
Belgique,2025,2026-03-07,Union St. Gilloise,Genk,2,1,1,0,H
Belgique,2025,2026-03-08,Club Brugge KV,Anderlecht,2,2,1,1,D
Belgique,2025,2026-03-08,Gent,KV Mechelen,3,1,2,0,H
Belgique,2025,2026-03-08,Zulte Waregem,Standard Liege,0,1,0,0,A
Belgique,2025,2026-03-08,St. Truiden,Cercle Brugge,2,1,1,0,H
