league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Belgique,2023,2023-07-28,Union St. Gilloise,Anderlecht,2,0,1,1,H
Belgique,2023,2023-07-29,AS Eupen,KVC Westerlo,2,2,1,1,D
Belgique,2023,2023-07-29,Charleroi,OH Leuven,1,1,1,0,D
Belgique,2023,2023-07-29,RWDM,Genk,0,4,0,0,A
Belgique,2023,2023-07-30,Antwerp,Cercle Brugge,1,0,1,0,H
Belgique,2023,2023-07-30,Gent,Kortrijk,3,2,2,1,H
Belgique,2023,2023-07-30,Club Brugge KV,KV Mechelen,1,1,0,1,D
Belgique,2023,2023-07-30,St. Truiden,Standard Liege,1,0,0,1,H
Belgique,2023,2023-08-04,Standard Liege,Union St. Gilloise,0,1,0,0,A
Belgique,2023,2023-08-05,Genk,AS Eupen,0,1,0,0,A
Belgique,2023,2023-08-05,Cercle Brugge,Charleroi,2,0,2,0,H
Belgique,2023,2023-08-05,OH Leuven,RWDM,1,2,1,0,A
Belgique,2023,2023-08-06,Anderlecht,Antwerp,1,0,1,0,H
Belgique,2023,2023-08-06,KV Mechelen,Gent,0,1,0,0,A
Belgique,2023,2023-08-06,KVC Westerlo,Club Brugge KV,0,1,0,0,A
Belgique,2023,2023-08-06,Kortrijk,St. Truiden,0,1,0,0,A
Belgique,2023,2023-08-11,Antwerp,Kortrijk,6,0,4,2,H
Belgique,2023,2023-08-12,RWDM,KV Mechelen,1,0,0,1,H
Belgique,2023,2023-08-12,Union St. Gilloise,OH Leuven,5,1,2,3,H
Belgique,2023,2023-08-13,St. Truiden,Anderlecht,0,1,0,0,A
Belgique,2023,2023-08-13,AS Eupen,Club Brugge KV,0,5,0,0,A
Belgique,2023,2023-08-13,Cercle Brugge,Genk,0,1,0,0,A
Belgique,2023,2023-08-13,Charleroi,Standard Liege,1,1,0,1,D
Belgique,2023,2023-08-13,KVC Westerlo,Gent,1,3,1,0,A
Belgique,2023,2023-08-18,OH Leuven,Antwerp,1,1,0,1,D
Belgique,2023,2023-08-19,Standard Liege,Cercle Brugge,0,1,0,0,A
Belgique,2023,2023-08-19,KV Mechelen,Union St. Gilloise,4,0,1,3,H
Belgique,2023,2023-08-20,Anderlecht,KVC Westerlo,2,1,1,1,H
Belgique,2023,2023-08-20,Gent,St. Truiden,2,2,1,1,D
Belgique,2023,2023-08-20,Genk,Charleroi,0,0,0,0,D
Belgique,2023,2023-08-20,Club Brugge KV,RWDM,7,1,2,5,H
Belgique,2023,2023-08-20,Kortrijk,AS Eupen,1,3,0,1,A
Belgique,2023,2023-08-26,KVC Westerlo,KV Mechelen,2,3,2,0,A
Belgique,2023,2023-08-26,AS Eupen,OH Leuven,3,1,1,2,H
Belgique,2023,2023-08-26,Kortrijk,Standard Liege,1,1,1,0,D
Belgique,2023,2023-08-27,St. Truiden,Cercle Brugge,0,2,0,0,A
Belgique,2023,2023-08-27,Anderlecht,Charleroi,2,1,1,1,H
Belgique,2023,2023-09-01,OH Leuven,Kortrijk,3,0,1,2,H
Belgique,2023,2023-09-02,Cercle Brugge,KVC Westerlo,2,1,1,1,H
Belgique,2023,2023-09-02,KV Mechelen,AS Eupen,1,0,0,1,H
Belgique,2023,2023-09-02,Standard Liege,RWDM,1,1,1,0,D
Belgique,2023,2023-09-03,Gent,Club Brugge KV,2,1,1,1,H
Belgique,2023,2023-09-03,Union St. Gilloise,Antwerp,2,2,1,1,D
Belgique,2023,2023-09-03,Genk,Anderlecht,1,1,0,1,D
Belgique,2023,2023-09-03,Charleroi,St. Truiden,1,1,0,1,D
Belgique,2023,2023-09-15,KVC Westerlo,Antwerp,0,3,0,0,A
Belgique,2023,2023-09-16,RWDM,Cercle Brugge,2,1,1,1,H
Belgique,2023,2023-09-16,Union St. Gilloise,Genk,0,2,0,0,A
Belgique,2023,2023-09-16,Club Brugge KV,Charleroi,4,2,2,2,H
Belgique,2023,2023-09-17,AS Eupen,Standard Liege,1,3,0,1,A
Belgique,2023,2023-09-17,Kortrijk,Anderlecht,2,2,1,1,D
Belgique,2023,2023-09-17,OH Leuven,Gent,1,1,1,0,D
Belgique,2023,2023-09-17,St. Truiden,KV Mechelen,2,0,1,1,H
Belgique,2023,2023-09-22,Standard Liege,KVC Westerlo,0,0,0,0,D
Belgique,2023,2023-09-23,Charleroi,Kortrijk,1,0,1,0,H
Belgique,2023,2023-09-23,KV Mechelen,OH Leuven,1,2,0,1,A
Belgique,2023,2023-09-23,Antwerp,RWDM,0,0,0,0,D
Belgique,2023,2023-09-24,Genk,St. Truiden,3,3,0,3,D
Belgique,2023,2023-09-24,Cercle Brugge,Union St. Gilloise,0,2,0,0,A
