,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
54,2022,2022-08-04,FC Juarez,Atletico San Luis,1,1,0,1,D
55,2022,2022-08-05,Atlas,Club Queretaro,3,1,0,3,H
56,2022,2022-08-06,Mazatlán,Guadalajara Chivas,2,1,0,2,H
57,2022,2022-08-07,Monterrey,Leon,5,1,3,2,H
58,2022,2022-08-07,Santos Laguna,Cruz Azul,4,0,1,3,H
59,2022,2022-08-07,Toluca,Club Tijuana,3,1,1,2,H
60,2022,2022-08-07,Atletico San Luis,Necaxa,1,2,1,0,A
61,2022,2022-08-07,Pachuca,Tigres UANL,2,0,1,1,H
62,2022,2022-08-08,Club America,FC Juarez,2,1,0,2,H
63,2022,2022-08-12,Club Queretaro,Atletico San Luis,1,1,0,1,D
64,2022,2022-08-13,Necaxa,Monterrey,1,2,1,0,A
65,2022,2022-08-13,Club Tijuana,Puebla,3,3,1,2,D
66,2022,2022-08-13,Leon,Mazatlán,0,3,0,0,A
67,2022,2022-08-14,U.N.A.M. - Pumas,Club America,0,3,0,0,A
68,2022,2022-08-14,Guadalajara Chivas,Atlas,1,1,0,1,D
69,2022,2022-08-14,Cruz Azul,Toluca,2,3,1,1,A
70,2022,2022-08-15,Tigres UANL,Santos Laguna,2,0,1,1,H
71,2022,2022-08-17,Atlas,FC Juarez,0,1,0,0,A
72,2022,2022-08-17,Mazatlán,Club Queretaro,1,1,0,1,D
73,2022,2022-08-17,Puebla,Necaxa,2,2,1,1,D
74,2022,2022-08-18,Toluca,Monterrey,1,1,1,0,D
75,2022,2022-08-18,Pachuca,Club America,0,3,0,0,A
76,2022,2022-08-18,Cruz Azul,Club Tijuana,1,2,1,0,A
77,2022,2022-08-19,Santos Laguna,Leon,2,1,1,1,H
78,2022,2022-08-19,Atletico San Luis,U.N.A.M. - Pumas,3,2,1,2,H
79,2022,2022-08-20,Necaxa,Guadalajara Chivas,0,4,0,0,A
80,2022,2022-08-20,Club Queretaro,Club Tijuana,2,0,1,1,H
81,2022,2022-08-21,Monterrey,Tigres UANL,0,0,0,0,D
82,2022,2022-08-21,Atlas,Puebla,1,1,1,0,D
83,2022,2022-08-21,Club America,Cruz Azul,7,0,3,4,H
84,2022,2022-08-21,FC Juarez,Mazatlán,1,1,0,1,D
85,2022,2022-08-21,U.N.A.M. - Pumas,Santos Laguna,1,5,0,1,A
86,2022,2022-08-21,Atletico San Luis,Toluca,1,0,1,0,H
87,2022,2022-08-22,Pachuca,Leon,1,0,0,1,H
88,2022,2022-08-24,Guadalajara Chivas,Monterrey,1,0,0,1,H
89,2022,2022-08-24,Club Queretaro,Club America,0,1,0,0,A
90,2022,2022-08-25,U.N.A.M. - Pumas,Tigres UANL,1,1,0,1,D
91,2022,2022-08-26,Pachuca,Atlas,3,1,0,3,H
92,2022,2022-08-26,Club Tijuana,Santos Laguna,0,2,0,0,A
93,2022,2022-08-27,Puebla,FC Juarez,2,2,1,1,D
94,2022,2022-08-27,Mazatlán,Club America,1,3,1,0,A
95,2022,2022-08-27,Cruz Azul,Club Queretaro,2,1,1,1,H
96,2022,2022-08-28,Tigres UANL,Necaxa,0,0,0,0,D
97,2022,2022-08-28,Guadalajara Chivas,U.N.A.M. - Pumas,3,1,3,0,H
98,2022,2022-08-28,Toluca,Pachuca,1,4,0,1,A
99,2022,2022-08-29,Leon,Atlas,4,2,1,3,H
100,2022,2022-08-29,Santos Laguna,Atletico San Luis,4,1,1,3,H
101,2022,2022-08-29,Club Tijuana,Monterrey,0,3,0,0,A
102,2022,2022-09-02,Atletico San Luis,Club Tijuana,0,0,0,0,D
103,2022,2022-09-02,Club Queretaro,Puebla,1,1,1,0,D
104,2022,2022-09-03,Necaxa,Leon,3,2,3,0,H
105,2022,2022-09-03,FC Juarez,Cruz Azul,2,2,0,2,D
106,2022,2022-09-03,Pachuca,Santos Laguna,2,0,0,2,H
107,2022,2022-09-04,Monterrey,Mazatlán,0,0,0,0,D
108,2022,2022-09-04,Atlas,U.N.A.M. - Pumas,0,0,0,0,D
109,2022,2022-09-04,Club America,Tigres UANL,2,1,2,0,H
110,2022,2022-09-04,Toluca,Guadalajara Chivas,0,0,0,0,D
111,2022,2022-09-07,Leon,FC Juarez,1,0,0,1,H
112,2022,2022-09-07,Santos Laguna,Necaxa,3,1,1,2,H
113,2022,2022-09-07,Monterrey,Cruz Azul,3,2,2,1,H
114,2022,2022-09-07,Club America,Atletico San Luis,3,0,1,2,H
115,2022,2022-09-08,Tigres UANL,Toluca,3,1,1,2,H
116,2022,2022-09-08,Puebla,Pachuca,2,2,1,1,D
117,2022,2022-09-08,Mazatlán,Atlas,1,0,1,0,H
118,2022,2022-09-08,Club Tijuana,Guadalajara Chivas,1,2,0,1,A
119,2022,2022-09-08,U.N.A.M. - Pumas,Club Queretaro,4,1,1,3,H
120,2022,2022-09-10,FC Juarez,Monterrey,0,1,0,0,A
121,2022,2022-09-10,Club Queretaro,Santos Laguna,3,3,2,1,D
122,2022,2022-09-11,Necaxa,Club America,1,2,1,0,A
123,2022,2022-09-11,Tigres UANL,Leon,0,1,0,0,A
124,2022,2022-09-11,Guadalajara Chivas,Puebla,1,0,0,1,H
125,2022,2022-09-11,Toluca,U.N.A.M. - Pumas,2,2,0,2,D
126,2022,2022-09-11,Cruz Azul,Mazatlán,2,0,2,0,H
127,2022,2022-09-11,Atlas,Atletico San Luis,1,3,1,0,A
128,2022,2022-09-12,Pachuca,Club Tijuana,6,1,2,4,H
129,2022,2022-09-14,Guadalajara Chivas,Tigres UANL,1,4,0,1,A
130,2022,2022-09-15,Club America,Santos Laguna,3,3,1,2,D
131,2022,2022-09-15,FC Juarez,Pachuca,2,1,2,0,H
132,2022,2022-09-16,Cruz Azul,Leon,2,1,0,2,H
133,2022,2022-09-17,Puebla,Tigres UANL,2,1,2,0,H
134,2022,2022-09-17,Mazatlán,Toluca,1,1,1,0,D
135,2022,2022-09-18,Monterrey,Atlas,2,0,0,2,H
136,2022,2022-09-18,Club America,Guadalajara Chivas,2,1,1,1,H
137,2022,2022-09-18,U.N.A.M. - Pumas,Cruz Azul,1,2,0,1,A
138,2022,2022-09-19,Santos Laguna,FC Juarez,2,0,1,1,H
139,2022,2022-09-19,Leon,Club Queretaro,3,1,2,1,H
140,2022,2022-09-19,Atletico San Luis,Pachuca,1,2,1,0,A
141,2022,2022-09-19,Club Tijuana,Necaxa,1,1,1,0,D
142,2022,2022-09-24,Necaxa,Mazatlán,2,2,1,1,D
143,2022,2022-09-24,Puebla,U.N.A.M. - Pumas,2,1,2,0,H
144,2022,2022-10-01,Puebla,Club America,1,2,0,1,A
145,2022,2022-10-01,FC Juarez,U.N.A.M. - Pumas,3,1,2,1,H
146,2022,2022-10-01,Atletico San Luis,Tigres UANL,0,3,0,0,A
147,2022,2022-10-01,Monterrey,Pachuca,0,0,0,0,D
148,2022,2022-10-02,Atlas,Necaxa,1,0,0,1,H
149,2022,2022-10-02,Cruz Azul,Guadalajara Chivas,2,1,1,1,H
150,2022,2022-10-02,Toluca,Club Queretaro,4,1,2,2,H
151,2022,2022-10-02,Santos Laguna,Mazatlán,3,0,0,3,H
152,2022,2022-10-03,Leon,Club Tijuana,2,2,0,2,D
153,2022,2022-10-09,Tigres UANL,Necaxa,2,0,0,2,H
154,2022,2022-10-09,Cruz Azul,Leon,1,0,0,1,H
155,2022,2022-10-09,Toluca,FC Juarez,3,0,1,2,H
156,2022,2022-10-13,Puebla,Club America,1,6,1,0,A
157,2022,2022-10-13,Cruz Azul,Monterrey,0,0,0,0,D
158,2022,2022-10-14,Toluca,Santos Laguna,4,3,2,2,H
159,2022,2022-10-14,Tigres UANL,Pachuca,1,0,0,1,H
160,2022,2022-10-16,Club America,Puebla,5,1,2,3,H
161,2022,2022-10-16,Monterrey,Cruz Azul,3,0,1,2,H
162,2022,2022-10-17,Santos Laguna,Toluca,1,2,0,1,A
163,2022,2022-10-17,Pachuca,Tigres UANL,2,1,1,1,H
164,2022,2022-10-20,Toluca,Club America,2,1,2,0,H
165,2022,2022-10-21,Pachuca,Monterrey,5,2,2,3,H
166,2022,2022-10-23,Club America,Toluca,1,1,1,0,D
167,2022,2022-10-24,Monterrey,Pachuca,0,1,0,0,A
168,2022,2022-10-28,Toluca,Pachuca,1,5,0,1,A
169,2022,2022-10-31,Pachuca,Toluca,3,1,1,2,H
170,2022,2023-01-07,Necaxa,Atletico San Luis,2,3,0,2,A
171,2022,2023-01-07,Club America,Club Queretaro,0,0,0,0,D
172,2022,2023-01-08,Monterrey,Guadalajara Chivas,0,1,0,0,A
173,2022,2023-01-08,U.N.A.M. - Pumas,FC Juarez,2,1,0,2,H
174,2022,2023-01-09,Santos Laguna,Tigres UANL,0,3,0,0,A
175,2022,2023-01-09,Club Tijuana,Cruz Azul,1,1,1,0,D
176,2022,2023-01-10,Pachuca,Puebla,5,1,2,3,H
177,2022,2023-01-13,Atlas,Mazatlán,2,1,0,2,H
178,2022,2023-01-14,Atletico San Luis,Guadalajara Chivas,0,0,0,0,D
179,2022,2023-01-14,Puebla,Club Queretaro,2,0,1,1,H
180,2022,2023-01-14,Cruz Azul,Monterrey,2,3,1,1,A
181,2022,2023-01-15,Toluca,Club America,2,2,2,0,D
182,2022,2023-01-15,FC Juarez,Club Tijuana,3,0,2,1,H
183,2022,2023-01-15,Santos Laguna,U.N.A.M. - Pumas,3,0,1,2,H
184,2022,2023-01-16,Tigres UANL,Pachuca,4,1,1,3,H
185,2022,2023-01-17,Leon,Necaxa,2,1,0,2,H
186,2022,2023-01-21,Mazatlán,Santos Laguna,1,2,0,1,A
187,2022,2023-01-21,Club Tijuana,Tigres UANL,1,1,1,0,D
188,2022,2023-01-22,Club America,Puebla,2,2,1,1,D
189,2022,2023-01-22,Guadalajara Chivas,Toluca,1,2,1,0,A
190,2022,2023-01-22,Necaxa,Cruz Azul,1,0,1,0,H
191,2022,2023-01-22,U.N.A.M. - Pumas,Leon,4,1,2,2,H
192,2022,2023-01-22,Club Queretaro,Atlas,3,3,2,1,D
193,2022,2023-01-22,Monterrey,Atletico San Luis,3,1,2,1,H
194,2022,2023-01-23,Pachuca,FC Juarez,4,1,1,3,H
195,2022,2023-01-27,Atlas,Santos Laguna,2,2,0,2,D
196,2022,2023-01-28,Puebla,Monterrey,1,2,1,0,A
197,2022,2023-01-28,Club Tijuana,U.N.A.M. - Pumas,0,0,0,0,D
198,2022,2023-01-29,Tigres UANL,Atletico San Luis,0,0,0,0,D
199,2022,2023-01-29,Club America,Mazatlán,6,0,4,2,H
200,2022,2023-01-29,FC Juarez,Guadalajara Chivas,1,2,0,1,A
201,2022,2023-01-29,Toluca,Leon,0,0,0,0,D
202,2022,2023-01-30,Pachuca,Necaxa,2,1,1,1,H
203,2022,2023-02-02,Atlas,Toluca,0,0,0,0,D
204,2022,2023-02-03,Atletico San Luis,Puebla,2,0,0,2,H
205,2022,2023-02-04,Necaxa,Club Tijuana,1,1,0,1,D
206,2022,2023-02-04,Mazatlán,FC Juarez,2,3,1,1,A
207,2022,2023-02-04,Leon,Pachuca,0,1,0,0,A
208,2022,2023-02-05,Cruz Azul,Tigres UANL,0,1,0,0,A
209,2022,2023-02-05,Santos Laguna,Club America,2,2,2,0,D
210,2022,2023-02-05,U.N.A.M. - Pumas,Atlas,2,2,2,0,D
211,2022,2023-02-05,Guadalajara Chivas,Club Queretaro,1,1,0,1,D
212,2022,2023-02-06,Monterrey,Toluca,2,1,2,0,H
213,2022,2023-02-10,Club Queretaro,Leon,0,3,0,0,A
214,2022,2023-02-10,Atlas,Monterrey,0,2,0,0,A
215,2022,2023-02-11,Puebla,Mazatlán,3,1,3,0,H
216,2022,2023-02-11,Club Tijuana,Atletico San Luis,1,0,0,1,H
217,2022,2023-02-11,Club America,Necaxa,2,1,1,1,H
218,2022,2023-02-12,Tigres UANL,U.N.A.M. - Pumas,4,2,3,1,H
219,2022,2023-02-12,FC Juarez,Santos Laguna,3,1,0,3,H
220,2022,2023-02-12,Pachuca,Guadalajara Chivas,1,1,0,1,D
221,2022,2023-02-12,Toluca,Cruz Azul,3,1,1,2,H
222,2022,2023-02-15,Tigres UANL,FC Juarez,0,0,0,0,D
223,2022,2023-02-15,Leon,Puebla,2,0,0,2,H
224,2022,2023-02-15,Atletico San Luis,Club America,1,3,1,0,A
225,2022,2023-02-16,Guadalajara Chivas,Club Tijuana,2,1,1,1,H
226,2022,2023-02-16,Monterrey,Club Queretaro,2,0,2,0,H
227,2022,2023-02-16,Necaxa,U.N.A.M. - Pumas,3,1,2,1,H
228,2022,2023-02-17,Mazatlán,Pachuca,2,3,0,2,A
229,2022,2023-02-18,FC Juarez,Leon,0,0,0,0,D
230,2022,2023-02-18,Puebla,Cruz Azul,1,3,0,1,A
231,2022,2023-02-18,Atletico San Luis,Santos Laguna,1,1,1,0,D
232,2022,2023-02-19,Atlas,Tigres UANL,0,1,0,0,A
233,2022,2023-02-19,U.N.A.M. - Pumas,Guadalajara Chivas,1,2,0,1,A
234,2022,2023-02-19,Club Queretaro,Mazatlán,1,1,1,0,D
235,2022,2023-02-19,Monterrey,Necaxa,2,1,0,2,H
236,2022,2023-02-20,Club America,Club Tijuana,2,1,1,1,H
237,2022,2023-02-20,Pachuca,Toluca,1,2,0,1,A
238,2022,2023-02-23,Cruz Azul,Atlas,1,0,0,1,H
239,2022,2023-02-24,Santos Laguna,Toluca,0,5,0,0,A
240,2022,2023-02-25,Necaxa,Club Queretaro,1,1,1,0,D
241,2022,2023-02-25,Mazatlán,U.N.A.M. - Pumas,1,2,1,0,A
242,2022,2023-02-25,Cruz Azul,FC Juarez,1,0,1,0,H
243,2022,2023-02-26,Tigres UANL,Guadalajara Chivas,1,2,0,1,A
244,2022,2023-02-26,Atlas,Club America,2,2,1,1,D
245,2022,2023-02-26,Toluca,Atletico San Luis,2,0,2,0,H
246,2022,2023-02-27,Santos Laguna,Puebla,3,2,2,1,H
247,2022,2023-02-27,Club Tijuana,Pachuca,2,0,2,0,H
248,2022,2023-02-28,Leon,Monterrey,1,1,1,0,D
249,2022,2023-03-04,Necaxa,Tigres UANL,0,1,0,0,A
250,2022,2023-03-04,Mazatlán,Cruz Azul,3,1,1,2,H
251,2022,2023-03-04,Club Tijuana,Atlas,1,1,1,0,D
252,2022,2023-03-04,Leon,Atletico San Luis,2,0,0,2,H
253,2022,2023-03-05,Club America,Pachuca,0,3,0,0,A
254,2022,2023-03-05,Monterrey,FC Juarez,3,0,1,2,H
255,2022,2023-03-05,Guadalajara Chivas,Santos Laguna,2,0,2,0,H
256,2022,2023-03-05,U.N.A.M. - Pumas,Puebla,2,4,1,1,A
257,2022,2023-03-06,Club Queretaro,Toluca,1,0,1,0,H
258,2022,2023-03-11,Atletico San Luis,Club Queretaro,2,0,0,2,H
259,2022,2023-03-11,Puebla,Guadalajara Chivas,1,0,1,0,H
260,2022,2023-03-11,Atlas,Leon,0,1,0,0,A
261,2022,2023-03-12,Cruz Azul,U.N.A.M. - Pumas,1,0,0,1,H
262,2022,2023-03-12,Tigres UANL,Club America,0,2,0,0,A
263,2022,2023-03-12,Toluca,Mazatlán,4,1,2,2,H
264,2022,2023-03-13,Santos Laguna,Club Tijuana,3,2,1,2,H
265,2022,2023-03-13,Pachuca,Monterrey,1,2,1,0,A
266,2022,2023-03-13,FC Juarez,Necaxa,1,1,0,1,D
267,2022,2023-03-18,Puebla,Atlas,0,4,0,0,A
268,2022,2023-03-18,Club Tijuana,Toluca,3,3,0,3,D
269,2022,2023-03-18,Mazatlán,Necaxa,0,1,0,0,A
270,2022,2023-03-18,Cruz Azul,Atletico San Luis,1,0,0,1,H
271,2022,2023-03-19,Tigres UANL,Monterrey,0,1,0,0,A
272,2022,2023-03-19,Guadalajara Chivas,Club America,2,4,0,2,A
273,2022,2023-03-19,U.N.A.M. - Pumas,Pachuca,0,2,0,0,A
274,2022,2023-03-20,Club Queretaro,FC Juarez,2,2,1,1,D
275,2022,2023-03-20,Leon,Santos Laguna,4,1,3,1,H
276,2022,2023-03-25,Mazatlán,Leon,1,2,1,0,A
277,2022,2023-03-30,Club Queretaro,Cruz Azul,2,2,0,2,D
278,2022,2023-04-01,Necaxa,Santos Laguna,0,0,0,0,D
279,2022,2023-04-01,FC Juarez,Puebla,0,2,0,0,A
280,2022,2023-04-01,Pachuca,Cruz Azul,0,2,0,0,A
281,2022,2023-04-02,Club America,Leon,2,2,0,2,D
282,2022,2023-04-02,Monterrey,Club Tijuana,4,0,3,1,H
283,2022,2023-04-02,Atlas,Guadalajara Chivas,3,3,2,1,D
284,2022,2023-04-02,Toluca,Tigres UANL,3,2,2,1,H
285,2022,2023-04-02,Atletico San Luis,Mazatlán,2,1,1,1,H
286,2022,2023-04-03,Club Queretaro,U.N.A.M. - Pumas,1,0,0,1,H
287,2022,2023-04-08,Puebla,Toluca,1,2,0,1,A
288,2022,2023-04-08,Club Tijuana,Club Queretaro,1,2,0,1,A
289,2022,2023-04-08,Guadalajara Chivas,Necaxa,1,0,0,1,H
290,2022,2023-04-09,Tigres UANL,Mazatlán,1,2,0,1,A
291,2022,2023-04-09,Leon,Cruz Azul,0,0,0,0,D
292,2022,2023-04-09,Club America,Monterrey,2,1,1,1,H
293,2022,2023-04-09,U.N.A.M. - Pumas,Atletico San Luis,3,1,2,1,H
294,2022,2023-04-10,Santos Laguna,Pachuca,1,4,1,0,A
295,2022,2023-04-10,FC Juarez,Atlas,1,1,1,0,D
296,2022,2023-04-14,Atletico San Luis,FC Juarez,2,0,1,1,H
297,2022,2023-04-15,Necaxa,Puebla,1,1,0,1,D
298,2022,2023-04-15,Mazatlán,Club Tijuana,1,2,1,0,A
299,2022,2023-04-15,Atlas,Pachuca,4,1,3,1,H
300,2022,2023-04-16,Leon,Guadalajara Chivas,0,2,0,0,A
301,2022,2023-04-16,Cruz Azul,Club America,1,3,1,0,A
302,2022,2023-04-16,U.N.A.M. - Pumas,Toluca,3,1,3,0,H
303,2022,2023-04-16,Club Queretaro,Tigres UANL,0,0,0,0,D
304,2022,2023-04-17,Monterrey,Santos Laguna,1,2,1,0,A
305,2022,2023-04-21,Tigres UANL,Puebla,1,0,0,1,H
306,2022,2023-04-22,Necaxa,Atlas,1,3,0,1,A
307,2022,2023-04-22,Mazatlán,Monterrey,0,2,0,0,A
308,2022,2023-04-22,Club Tijuana,Leon,0,0,0,0,D
309,2022,2023-04-22,Pachuca,Atletico San Luis,2,1,0,2,H
310,2022,2023-04-23,Guadalajara Chivas,Cruz Azul,2,1,0,2,H
311,2022,2023-04-23,Club America,U.N.A.M. - Pumas,1,1,0,1,D
312,2022,2023-04-23,Toluca,FC Juarez,1,1,1,0,D
313,2022,2023-04-24,Santos Laguna,Club Queretaro,0,2,0,0,A
314,2022,2023-04-29,FC Juarez,Club America,0,1,0,0,A
315,2022,2023-04-29,Puebla,Club Tijuana,5,2,2,3,H
316,2022,2023-04-30,Atletico San Luis,Atlas,0,0,0,0,D
317,2022,2023-04-30,Guadalajara Chivas,Mazatlán,4,1,2,2,H
318,2022,2023-04-30,Monterrey,U.N.A.M. - Pumas,4,1,4,0,H
319,2022,2023-04-30,Cruz Azul,Santos Laguna,3,2,2,1,H
320,2022,2023-04-30,Toluca,Necaxa,3,0,1,2,H
321,2022,2023-04-30,Club Queretaro,Pachuca,0,1,0,0,A
322,2022,2023-05-01,Leon,Tigres UANL,3,0,2,1,H
323,2022,2023-05-06,Cruz Azul,Atlas,0,1,0,0,A
324,2022,2023-05-08,Leon,Atlético San Luis,1,3,1,0,A
325,2022,2023-05-08,Tigres UANL,Puebla,1,0,0,1,H
326,2022,2023-05-11,Santos Laguna,Monterrey,0,0,0,0,D
327,2022,2023-05-11,Atletico San Luis,Club America,1,3,1,0,A
328,2022,2023-05-12,Atlas,Guadalajara Chivas,1,0,1,0,H
329,2022,2023-05-12,Tigres UANL,Toluca,4,1,3,1,H
330,2022,2023-05-14,Monterrey,Santos Laguna,2,0,1,1,H
331,2022,2023-05-14,Club America,Atletico San Luis,1,2,0,1,A
332,2022,2023-05-14,Toluca,Tigres UANL,3,1,2,1,H
333,2022,2023-05-15,Guadalajara Chivas,Atlas,1,0,0,1,H
334,2022,2023-05-18,Tigres UANL,Monterrey,1,1,0,1,D
335,2022,2023-05-19,Guadalajara Chivas,Club America,0,1,0,0,A
336,2022,2023-05-21,Monterrey,Tigres UANL,0,1,0,0,A
337,2022,2023-05-22,Club America,Guadalajara Chivas,1,3,0,1,A
338,2022,2023-05-26,Tigres UANL,Guadalajara Chivas,0,0,0,0,D
