,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
2111,bundesliga_2,2025,2025-09-12,Arminia Bielefeld,1. FC Magdeburg,2,0,0,2,H
2112,bundesliga_2,2025,2025-09-13,FC Schalke 04,Holstein Kiel,0,1,0,0,A
2113,bundesliga_2,2025,2025-09-13,SV Darmstadt 98,Eintracht Braunschweig,2,1,0,2,H
2114,bundesliga_2,2025,2025-09-13,Karlsruher SC,1. FC Nürnberg,2,1,1,1,H
2115,bundesliga_2,2025,2025-09-13,Hannover 96,Hertha BSC,0,3,0,0,A
2116,bundesliga_2,2025,2025-09-14,SpVgg Greuther Fürth,1. FC Kaiserslautern,0,3,0,0,A
2117,bundesliga_2,2025,2025-09-14,Preußen Münster,Fortuna Düsseldorf,1,2,1,0,A
2118,bundesliga_2,2025,2025-09-14,SV Elversberg,Dynamo Dresden,2,2,1,1,D
2119,bundesliga_2,2025,2025-09-19,Arminia Bielefeld,SpVgg Greuther Fürth,1,3,0,1,A
2120,bundesliga_2,2025,2025-09-19,1. FC Kaiserslautern,Preußen Münster,4,1,3,1,H
2121,bundesliga_2,2025,2025-09-20,Hertha BSC,SC Paderborn 07,0,2,0,0,A
2122,bundesliga_2,2025,2025-09-20,1. FC Magdeburg,FC Schalke 04,0,2,0,0,A
2123,bundesliga_2,2025,2025-09-20,Eintracht Braunschweig,SV Elversberg,1,4,1,0,A
2124,bundesliga_2,2025,2025-09-20,1. FC Nürnberg,VfL Bochum,2,1,0,2,H
2125,bundesliga_2,2025,2025-09-21,Fortuna Düsseldorf,SV Darmstadt 98,0,3,0,0,A
2126,bundesliga_2,2025,2025-09-21,Dynamo Dresden,Hannover 96,2,2,2,0,D
2127,bundesliga_2,2025,2025-09-21,Holstein Kiel,Karlsruher SC,3,0,2,1,H
2128,bundesliga_2,2025,2025-09-26,FC Schalke 04,SpVgg Greuther Fürth,1,0,0,1,H
2129,bundesliga_2,2025,2025-09-26,SV Darmstadt 98,Dynamo Dresden,2,0,1,1,H
2130,bundesliga_2,2025,2025-09-27,SC Paderborn 07,1. FC Kaiserslautern,2,0,0,2,H
2131,bundesliga_2,2025,2025-09-27,Karlsruher SC,1. FC Magdeburg,1,0,0,1,H
2132,bundesliga_2,2025,2025-09-27,SV Elversberg,Holstein Kiel,1,0,0,1,H
2133,bundesliga_2,2025,2025-09-27,VfL Bochum,Fortuna Düsseldorf,0,1,0,0,A
2134,bundesliga_2,2025,2025-09-28,Hannover 96,Arminia Bielefeld,3,1,0,3,H
2135,bundesliga_2,2025,2025-09-28,1. FC Nürnberg,Hertha BSC,0,3,0,0,A
2136,bundesliga_2,2025,2025-09-28,Preußen Münster,Eintracht Braunschweig,3,1,1,2,H
2137,bundesliga_2,2025,2025-10-03,Fortuna Düsseldorf,1. FC Nürnberg,2,3,0,2,A
2138,bundesliga_2,2025,2025-10-03,Eintracht Braunschweig,SC Paderborn 07,1,2,0,1,A
2139,bundesliga_2,2025,2025-10-04,Hertha BSC,Preußen Münster,2,1,1,1,H
2140,bundesliga_2,2025,2025-10-04,Holstein Kiel,SV Darmstadt 98,1,1,0,1,D
2141,bundesliga_2,2025,2025-10-04,1. FC Kaiserslautern,VfL Bochum,3,2,1,2,H
2142,bundesliga_2,2025,2025-10-04,Dynamo Dresden,Karlsruher SC,3,3,1,2,D
2143,bundesliga_2,2025,2025-10-05,SpVgg Greuther Fürth,Hannover 96,2,2,1,1,D
2144,bundesliga_2,2025,2025-10-05,1. FC Magdeburg,SV Elversberg,0,4,0,0,A
2145,bundesliga_2,2025,2025-10-05,Arminia Bielefeld,FC Schalke 04,1,2,0,1,A
