,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
1683,2025,2025-08-31,Talleres Cordoba,Deportivo Riestra,0,1,0,0,A
1684,2025,2025-08-31,River Plate,San Martin S.J.,2,0,2,0,H
1685,2025,2025-09-01,Racing Club,Union Santa Fe,2,3,1,1,A
1686,2025,2025-09-01,Gimnasia L.P.,Atletico Tucuman,1,0,0,1,H
1687,2025,2025-09-01,Platense,Godoy Cruz,1,3,0,1,A
1688,2025,2025-09-11,Belgrano Cordoba,San Martin S.J.,0,0,0,0,D
1689,2025,2025-09-12,Deportivo Riestra,Central Cordoba de Santiago,2,0,1,1,H
1690,2025,2025-09-12,Racing Club,San Lorenzo,2,0,1,1,H
1691,2025,2025-09-12,Huracan,Velez Sarsfield,0,0,0,0,D
1692,2025,2025-09-13,Lanus,Independ. Rivadavia,1,0,0,1,H
1693,2025,2025-09-13,Newells Old Boys,Atletico Tucuman,2,0,0,2,H
1694,2025,2025-09-13,Godoy Cruz,Barracas Central,0,0,0,0,D
1695,2025,2025-09-13,Independiente,Banfield,0,1,0,0,A
1696,2025,2025-09-13,Estudiantes L.P.,River Plate,1,2,0,1,A
1697,2025,2025-09-14,Sarmiento Junin,Aldosivi,2,0,1,1,H
1698,2025,2025-09-14,Gimnasia L.P.,Union Santa Fe,1,3,0,1,A
1699,2025,2025-09-14,Instituto Cordoba,Argentinos JRS,2,0,1,1,H
1700,2025,2025-09-14,Rosario Central,Boca Juniors,1,1,1,0,D
1701,2025,2025-09-14,Defensa Y Justicia,Platense,1,2,1,0,A
1702,2025,2025-09-14,Tigre,Talleres Cordoba,0,0,0,0,D
1703,2025,2025-09-19,Deportivo Riestra,Gimnasia L.P.,1,0,0,1,H
1704,2025,2025-09-19,Huracan,Racing Club,0,2,0,0,A
1705,2025,2025-09-19,San Martin S.J.,Velez Sarsfield,1,2,0,1,A
1706,2025,2025-09-20,Lanus,Platense,2,1,2,0,H
1707,2025,2025-09-20,Barracas Central,Sarmiento Junin,0,1,0,0,A
1708,2025,2025-09-20,Union Santa Fe,Independ. Rivadavia,2,2,1,1,D
1709,2025,2025-09-21,Atletico Tucuman,River Plate,2,0,1,1,H
1710,2025,2025-09-21,Tigre,Aldosivi,2,0,2,0,H
1711,2025,2025-09-21,Independiente,San Lorenzo,1,1,0,1,D
1712,2025,2025-09-21,Godoy Cruz,Instituto Cordoba,1,1,0,1,D
1713,2025,2025-09-21,Rosario Central,Talleres Cordoba,1,1,1,0,D
1714,2025,2025-09-21,Argentinos JRS,Banfield,3,0,0,3,H
1715,2025,2025-09-22,Boca Juniors,Central Cordoba de Santiago,2,2,1,1,D
1716,2025,2025-09-22,Estudiantes L.P.,Defensa Y Justicia,1,0,0,1,H
1717,2025,2025-09-23,Belgrano Cordoba,Newells Old Boys,3,0,1,2,H
