league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Neerdeland,2023,2023-08-11,FC Volendam,Vitesse,1,2,1,0,A
Neerdeland,2023,2023-08-12,PSV Eindhoven,Utrecht,2,0,1,1,H
Neerdeland,2023,2023-08-12,Heerenveen,Waalwijk,3,1,3,0,H
Neerdeland,2023,2023-08-12,Ajax,Heracles,4,1,1,3,H
Neerdeland,2023,2023-08-12,PEC Zwolle,Sparta Rotterdam,1,2,0,1,A
Neerdeland,2023,2023-08-13,NEC Nijmegen,Excelsior,3,4,2,1,A
Neerdeland,2023,2023-08-13,AZ Alkmaar,GO Ahead Eagles,5,1,2,3,H
Neerdeland,2023,2023-08-13,Feyenoord,Fortuna Sittard,0,0,0,0,D
Neerdeland,2023,2023-08-13,Almere City FC,Twente,1,4,0,1,A
Neerdeland,2023,2023-08-18,Heracles,NEC Nijmegen,2,1,0,2,H
Neerdeland,2023,2023-08-19,Excelsior,Ajax,2,2,1,1,D
Neerdeland,2023,2023-08-19,Vitesse,PSV Eindhoven,1,3,1,0,A
Neerdeland,2023,2023-08-19,Fortuna Sittard,Almere City FC,2,1,2,0,H
Neerdeland,2023,2023-08-19,GO Ahead Eagles,FC Volendam,4,1,3,1,H
Neerdeland,2023,2023-08-20,Utrecht,Heerenveen,0,2,0,0,A
Neerdeland,2023,2023-08-20,Twente,PEC Zwolle,3,1,1,2,H
Neerdeland,2023,2023-08-20,Sparta Rotterdam,Feyenoord,2,2,1,1,D
Neerdeland,2023,2023-08-20,Waalwijk,AZ Alkmaar,1,3,1,0,A
Neerdeland,2023,2023-08-26,NEC Nijmegen,Waalwijk,3,0,1,2,H
Neerdeland,2023,2023-08-26,Excelsior,Fortuna Sittard,2,2,1,1,D
Neerdeland,2023,2023-08-27,PEC Zwolle,Utrecht,1,0,0,1,H
Neerdeland,2023,2023-08-27,Feyenoord,Almere City FC,6,1,3,3,H
Neerdeland,2023,2023-08-27,Heerenveen,Sparta Rotterdam,1,3,0,1,A
Neerdeland,2023,2023-09-01,Sparta Rotterdam,NEC Nijmegen,1,1,0,1,D
Neerdeland,2023,2023-09-02,Almere City FC,PEC Zwolle,1,2,0,1,A
Neerdeland,2023,2023-09-02,GO Ahead Eagles,Heerenveen,3,2,2,1,H
