,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
2146,serie_B,2022,2022-08-12,Parma,Bari,2,2,2,0,D
2147,serie_B,2022,2022-08-13,Cittadella,Pisa,4,3,1,3,H
2148,serie_B,2022,2022-08-13,Palermo,Perugia,2,0,1,1,H
2149,serie_B,2022,2022-08-13,como,Cagliari,1,1,1,0,D
2150,serie_B,2022,2022-08-14,Spal,Reggina,1,3,0,1,A
2151,serie_B,2022,2022-08-14,Benevento,Nuova Cosenza,0,1,0,0,A
2152,serie_B,2022,2022-08-14,Ascoli,Ternana,2,1,2,0,H
2153,serie_B,2022,2022-08-14,Venezia,Genoa,1,2,0,1,A
2154,serie_B,2022,2022-08-14,Brescia,Sudtirol,2,0,1,1,H
2155,serie_B,2022,2022-08-14,Modena,Frosinone,0,1,0,0,A
2156,serie_B,2022,2022-08-19,Bari,Palermo,1,1,0,1,D
2157,serie_B,2022,2022-08-20,Genoa,Benevento,0,0,0,0,D
2158,serie_B,2022,2022-08-20,Ascoli,Spal,1,1,1,0,D
2159,serie_B,2022,2022-08-20,Perugia,Parma,0,0,0,0,D
2160,serie_B,2022,2022-08-21,Cagliari,Cittadella,2,1,0,2,H
2161,serie_B,2022,2022-08-21,Frosinone,Brescia,3,0,1,2,H
2162,serie_B,2022,2022-08-21,Ternana,Reggina,1,0,1,0,H
2163,serie_B,2022,2022-08-21,Pisa,como,2,2,1,1,D
2164,serie_B,2022,2022-08-21,Sudtirol,Venezia,1,2,0,1,A
2165,serie_B,2022,2022-08-21,Nuova Cosenza,Modena,2,1,0,2,H
2166,serie_B,2022,2022-08-27,Spal,Cagliari,1,0,1,0,H
2167,serie_B,2022,2022-08-27,Palermo,Ascoli,2,3,1,1,A
2168,serie_B,2022,2022-08-27,Modena,Ternana,4,1,2,2,H
2169,serie_B,2022,2022-08-28,Benevento,Frosinone,2,1,1,1,H
2170,serie_B,2022,2022-08-28,Cittadella,Venezia,1,1,0,1,D
2171,serie_B,2022,2022-08-28,Parma,Nuova Cosenza,1,0,1,0,H
2172,serie_B,2022,2022-08-28,Perugia,Bari,1,3,0,1,A
2173,serie_B,2022,2022-08-28,Pisa,Genoa,0,1,0,0,A
2174,serie_B,2022,2022-08-28,Reggina,Sudtirol,4,0,2,2,H
2175,serie_B,2022,2022-08-29,como,Brescia,0,1,0,0,A
2176,serie_B,2022,2022-09-02,Cagliari,Modena,1,0,1,0,H
2177,serie_B,2022,2022-09-03,Ascoli,Cittadella,0,0,0,0,D
2178,serie_B,2022,2022-09-03,Bari,Spal,2,2,2,0,D
2179,serie_B,2022,2022-09-03,Frosinone,como,2,0,1,1,H
2180,serie_B,2022,2022-09-03,Ternana,Nuova Cosenza,1,1,1,0,D
