league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Portugais,2023,2023-08-11,SC Braga,Famalicao,1,2,1,0,A
Portugais,2023,2023-08-12,GIL Vicente,Portimonense,5,0,2,3,H
Portugais,2023,2023-08-12,Farense,Casa Pia,0,3,0,0,A
Portugais,2023,2023-08-12,Sporting CP,Vizela,3,2,2,1,H
Portugais,2023,2023-08-13,Rio Ave,Chaves,2,0,0,2,H
Portugais,2023,2023-08-13,Estrela,Guimaraes,0,1,0,0,A
Portugais,2023,2023-08-13,Arouca,Estoril,4,3,1,3,H
Portugais,2023,2023-08-14,Moreirense,FC Porto,1,2,0,1,A
Portugais,2023,2023-08-14,Boavista,Benfica,3,2,0,3,H
Portugais,2023,2023-08-18,Casa Pia,Sporting CP,1,2,0,1,A
Portugais,2023,2023-08-19,Guimaraes,GIL Vicente,2,1,0,2,H
Portugais,2023,2023-08-19,Chaves,SC Braga,2,4,1,1,A
Portugais,2023,2023-08-19,Benfica,Estrela,2,0,0,2,H
Portugais,2023,2023-08-19,Portimonense,Boavista,1,4,0,1,A
Portugais,2023,2023-08-20,Estoril,Rio Ave,2,0,0,2,H
Portugais,2023,2023-08-20,FC Porto,Farense,2,1,1,1,H
Portugais,2023,2023-08-20,Vizela,Arouca,2,2,1,1,D
Portugais,2023,2023-08-21,Famalicao,Moreirense,0,0,0,0,D
Portugais,2023,2023-08-25,Estrela,Estoril,2,1,0,2,H
Portugais,2023,2023-08-26,Arouca,Portimonense,1,1,0,1,D
Portugais,2023,2023-08-26,Farense,Chaves,5,0,4,1,H
Portugais,2023,2023-08-26,GIL Vicente,Benfica,2,3,0,2,A
Portugais,2023,2023-08-27,Boavista,Casa Pia,1,1,0,1,D
Portugais,2023,2023-08-27,Guimaraes,Vizela,2,0,0,2,H
Portugais,2023,2023-08-27,Sporting CP,Famalicao,1,0,0,1,H
Portugais,2023,2023-08-28,Rio Ave,FC Porto,1,2,0,1,A
Portugais,2023,2023-09-01,Vizela,GIL Vicente,1,0,0,1,H
Portugais,2023,2023-09-02,Casa Pia,Rio Ave,1,1,1,0,D
Portugais,2023,2023-09-02,Portimonense,Estrela,1,1,1,0,D
Portugais,2023,2023-09-02,Famalicao,Farense,1,0,0,1,H
