,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
6720,2024-11-30,Rio Ave,Moreirense,3,2,1,2,H
6721,2024-11-30,Nacional,Boavista,0,0,0,0,D
6722,2024-11-30,Sporting CP,Santa Clara,0,1,0,0,A
6723,2024-12-01,Estoril,Famalicao,2,1,2,0,H
6724,2024-12-01,Arouca,Benfica,0,2,0,0,A
6725,2024-12-01,AVS,SC Braga,0,1,0,0,A
6726,2024-12-02,Guimaraes,GIL Vicente,4,0,1,3,H
6727,2024-12-02,FC Porto,Casa Pia,2,0,0,2,H
6728,2024-12-05,Moreirense,Sporting CP,2,1,2,0,H
6729,2024-12-06,SC Braga,Estoril,2,2,1,1,D
6730,2024-12-07,GIL Vicente,Nacional,2,1,1,1,H
6731,2024-12-07,Benfica,Guimaraes,1,0,1,0,H
6732,2024-12-07,Santa Clara,Rio Ave,1,0,1,0,H
6733,2024-12-07,Famalicao,FC Porto,1,1,1,0,D
6734,2024-12-08,Boavista,Farense,1,1,0,1,D
6735,2024-12-08,Casa Pia,AVS,1,1,1,0,D
6736,2024-12-09,Estrela,Arouca,2,1,0,2,H
6737,2024-12-14,Farense,GIL Vicente,0,1,0,0,A
6738,2024-12-14,Nacional,Moreirense,1,0,0,1,H
6739,2024-12-14,Sporting CP,Boavista,3,2,1,2,H
6740,2024-12-15,Arouca,Santa Clara,1,0,0,1,H
6741,2024-12-15,AVS,Benfica,1,1,0,1,D
6742,2024-12-15,Estoril,Casa Pia,0,2,0,0,A
6743,2024-12-16,SC Braga,Famalicao,3,3,0,3,D
6744,2024-12-16,FC Porto,Estrela,2,0,1,1,H
6745,2024-12-16,Rio Ave,Guimaraes,2,2,2,0,D
6746,2024-12-19,Nacional,Benfica,0,2,0,0,A
6747,2024-12-20,Casa Pia,Arouca,3,1,2,1,H
6748,2024-12-21,Famalicao,Farense,1,2,0,1,A
6749,2024-12-21,Boavista,AVS,0,0,0,0,D
6750,2024-12-21,Moreirense,FC Porto,0,3,0,0,A
6751,2024-12-22,Santa Clara,SC Braga,0,2,0,0,A
6752,2024-12-22,GIL Vicente,Sporting CP,0,0,0,0,D
6753,2024-12-23,Benfica,Estoril,3,0,1,2,H
6754,2024-12-23,Guimaraes,Nacional,2,2,1,1,D
6755,2024-12-23,Estrela,Rio Ave,1,0,1,0,H
6756,2024-12-27,Arouca,GIL Vicente,1,1,0,1,D
6757,2024-12-28,AVS,Estrela,1,1,0,1,D
6758,2024-12-28,Estoril,Moreirense,2,2,2,0,D
6759,2024-12-28,FC Porto,Boavista,4,0,1,3,H
6760,2024-12-29,Rio Ave,Nacional,2,1,1,1,H
6761,2024-12-29,Farense,Guimaraes,2,2,1,1,D
6762,2024-12-29,SC Braga,Casa Pia,1,2,1,0,A
6763,2024-12-29,Sporting CP,Benfica,1,0,1,0,H
6764,2024-12-30,Famalicao,Santa Clara,1,2,0,1,A
