league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Portugais,2022,2022-08-05,Benfica,Arouca,4,0,3,1,H
Portugais,2022,2022-08-06,Rio Ave,Vizela,0,1,0,0,A
Portugais,2022,2022-08-06,Estoril,Famalicao,2,0,2,0,H
Portugais,2022,2022-08-06,FC Porto,Maritimo,5,1,3,2,H
Portugais,2022,2022-08-07,Santa Clara,Casa Pia,0,0,0,0,D
Portugais,2022,2022-08-07,SC Braga,Sporting CP,3,3,2,1,D
Portugais,2022,2022-08-07,Portimonense,Boavista,0,1,0,0,A
Portugais,2022,2022-08-07,Chaves,Guimaraes,0,1,0,0,A
Portugais,2022,2022-08-08,GIL Vicente,Pacos Ferreira,1,0,0,1,H
Portugais,2022,2022-08-12,Famalicao,SC Braga,0,3,0,0,A
Portugais,2022,2022-08-13,Casa Pia,Benfica,0,1,0,0,A
Portugais,2022,2022-08-13,Sporting CP,Rio Ave,3,0,1,2,H
Portugais,2022,2022-08-14,Boavista,Santa Clara,2,1,0,2,H
Portugais,2022,2022-08-14,Vizela,FC Porto,0,1,0,0,A
Portugais,2022,2022-08-14,Guimaraes,Estoril,1,0,1,0,H
Portugais,2022,2022-08-15,Maritimo,Chaves,1,2,1,0,A
Portugais,2022,2022-08-15,Arouca,GIL Vicente,1,0,1,0,H
Portugais,2022,2022-08-15,Pacos Ferreira,Portimonense,0,3,0,0,A
Portugais,2022,2022-08-19,Estoril,Rio Ave,2,2,1,1,D
Portugais,2022,2022-08-20,Santa Clara,Arouca,1,2,0,1,A
Portugais,2022,2022-08-20,Chaves,Vizela,1,1,1,0,D
Portugais,2022,2022-08-20,FC Porto,Sporting CP,3,0,1,2,H
Portugais,2022,2022-08-21,Casa Pia,Boavista,2,0,0,2,H
Portugais,2022,2022-08-21,SC Braga,Maritimo,5,0,2,3,H
Portugais,2022,2022-08-21,Portimonense,Guimaraes,2,1,0,2,H
Portugais,2022,2022-08-22,GIL Vicente,Famalicao,0,0,0,0,D
Portugais,2022,2022-08-26,Pacos Ferreira,Estoril,0,3,0,0,A
Portugais,2022,2022-08-27,Maritimo,Portimonense,0,1,0,0,A
Portugais,2022,2022-08-27,Boavista,Benfica,0,3,0,0,A
Portugais,2022,2022-08-27,Sporting CP,Chaves,0,2,0,0,A
Portugais,2022,2022-08-28,Famalicao,Santa Clara,1,0,1,0,H
