league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Danemark,2023,2023-07-21,FC Midtjylland,Hvidovre,1,0,0,1,H
Danemark,2023,2023-07-22,Lyngby,FC Copenhagen,1,2,0,1,A
Danemark,2023,2023-07-23,Aarhus,Vejle,1,0,1,0,H
Danemark,2023,2023-07-23,Odense,Randers FC,2,2,2,0,D
Danemark,2023,2023-07-23,Silkeborg,Brondby,1,2,1,0,A
Danemark,2023,2023-07-24,FC Nordsjaelland,Viborg,4,1,2,2,H
Danemark,2023,2023-07-28,Viborg,Lyngby,2,2,1,1,D
Danemark,2023,2023-07-29,Vejle,FC Copenhagen,2,3,1,1,A
Danemark,2023,2023-07-30,FC Midtjylland,Silkeborg,2,0,2,0,H
Danemark,2023,2023-07-30,Randers FC,Hvidovre,2,2,2,0,D
Danemark,2023,2023-07-30,Brondby,Odense,1,2,0,1,A
Danemark,2023,2023-07-31,Aarhus,FC Nordsjaelland,1,3,1,0,A
Danemark,2023,2023-08-04,Silkeborg,Vejle,2,1,0,2,H
Danemark,2023,2023-08-05,FC Copenhagen,Randers FC,4,0,3,1,H
Danemark,2023,2023-08-06,Hvidovre,Aarhus,0,2,0,0,A
Danemark,2023,2023-08-06,Lyngby,FC Midtjylland,4,1,2,2,H
Danemark,2023,2023-08-06,FC Nordsjaelland,Brondby,3,1,0,3,H
Danemark,2023,2023-08-07,Odense,Viborg,1,2,0,1,A
Danemark,2023,2023-08-11,FC Copenhagen,Odense,2,1,0,2,H
Danemark,2023,2023-08-13,Vejle,FC Midtjylland,1,2,0,1,A
Danemark,2023,2023-08-13,Randers FC,FC Nordsjaelland,0,5,0,0,A
Danemark,2023,2023-08-13,Brondby,Lyngby,3,0,1,2,H
Danemark,2023,2023-08-13,Aarhus,Silkeborg,2,2,1,1,D
Danemark,2023,2023-08-14,Viborg,Hvidovre,0,0,0,0,D
Danemark,2023,2023-08-18,Hvidovre,FC Copenhagen,0,2,0,0,A
Danemark,2023,2023-08-20,Silkeborg,FC Nordsjaelland,2,0,0,2,H
Danemark,2023,2023-08-20,Lyngby,Randers FC,1,0,0,1,H
Danemark,2023,2023-08-20,FC Midtjylland,Brondby,0,1,0,0,A
Danemark,2023,2023-08-20,Odense,Aarhus,1,1,1,0,D
Danemark,2023,2023-08-21,Viborg,Vejle,2,1,0,2,H
Danemark,2023,2023-08-25,Randers FC,Viborg,1,0,1,0,H
Danemark,2023,2023-08-26,FC Copenhagen,Silkeborg,1,3,1,0,A
Danemark,2023,2023-08-27,Aarhus,Lyngby,1,0,1,0,H
Danemark,2023,2023-08-27,Hvidovre,Odense,1,5,0,1,A
Danemark,2023,2023-08-27,FC Nordsjaelland,FC Midtjylland,3,0,1,2,H
