,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
3973,Championship,2023,2023-08-19,Swansea,Coventry,1,1,1,0,D
3974,Championship,2023,2023-08-19,Sunderland,Rotherham,2,1,1,1,H
3975,Championship,2023,2023-08-20,Norwich,Millwall,3,1,1,2,H
3976,Championship,2023,2023-08-25,Hull City,Bristol City,1,1,1,0,D
3977,Championship,2023,2023-08-26,Huddersfield,Norwich,0,4,0,0,A
3978,Championship,2023,2023-08-26,Southampton,QPR,2,1,1,1,H
3979,Championship,2023,2023-08-26,Cardiff,Sheffield Wednesday,2,1,0,2,H
3980,Championship,2023,2023-08-26,Birmingham,Plymouth,2,1,1,1,H
3981,Championship,2023,2023-08-26,Ipswich,Leeds,3,4,2,1,A
3982,Championship,2023,2023-08-26,Millwall,Stoke City,1,0,1,0,H
3983,Championship,2023,2023-08-26,Preston,Swansea,2,1,0,2,H
3984,Championship,2023,2023-08-26,West Brom,Middlesbrough,4,2,2,2,H
3985,Championship,2023,2023-08-26,Rotherham,Leicester,1,2,0,1,A
3986,Championship,2023,2023-08-26,Coventry,Sunderland,0,0,0,0,D
3987,Championship,2023,2023-08-27,Watford,Blackburn,0,1,0,0,A
3988,Championship,2023,2023-09-02,Birmingham,Millwall,1,1,0,1,D
3989,Championship,2023,2023-09-02,Swansea,Bristol City,1,2,1,0,A
3990,Championship,2023,2023-09-02,Sunderland,Southampton,5,0,3,2,H
3991,Championship,2023,2023-09-02,Leicester,Hull City,0,1,0,0,A
3992,Championship,2023,2023-09-02,Ipswich,Cardiff,3,2,0,3,H
3993,Championship,2023,2023-09-02,West Brom,Huddersfield,1,2,0,1,A
3994,Championship,2023,2023-09-02,Leeds,Sheffield Wednesday,0,0,0,0,D
3995,Championship,2023,2023-09-02,Middlesbrough,QPR,0,2,0,0,A
3996,Championship,2023,2023-09-02,Rotherham,Norwich,2,1,2,0,H
3997,Championship,2023,2023-09-02,Stoke City,Preston,0,2,0,0,A
3998,Championship,2023,2023-09-02,Coventry,Watford,3,3,1,2,D
3999,Championship,2023,2023-09-02,Plymouth,Blackburn,3,0,1,2,H
4000,Championship,2023,2023-09-15,Hull City,Coventry,1,1,0,1,D
4001,Championship,2023,2023-09-15,Southampton,Leicester,1,4,1,0,A
4002,Championship,2023,2023-09-16,Huddersfield,Rotherham,2,0,1,1,H
4003,Championship,2023,2023-09-16,Watford,Birmingham,2,0,0,2,H
4004,Championship,2023,2023-09-16,Bristol City,West Brom,0,0,0,0,D
4005,Championship,2023,2023-09-16,Preston,Plymouth,2,1,2,0,H
4006,Championship,2023,2023-09-16,Blackburn,Middlesbrough,2,1,1,1,H
4007,Championship,2023,2023-09-16,Norwich,Stoke City,1,0,1,0,H
4008,Championship,2023,2023-09-16,QPR,Sunderland,1,3,1,0,A
4009,Championship,2023,2023-09-16,Sheffield Wednesday,Ipswich,0,1,0,0,A
4010,Championship,2023,2023-09-16,Cardiff,Swansea,2,0,0,2,H
4011,Championship,2023,2023-09-17,Millwall,Leeds,0,3,0,0,A
4012,Championship,2023,2023-09-19,Southampton,Ipswich,0,1,0,0,A
4013,Championship,2023,2023-09-19,Cardiff,Coventry,3,2,1,2,H
4014,Championship,2023,2023-09-19,Bristol City,Plymouth,4,1,3,1,H
4015,Championship,2023,2023-09-19,Preston,Birmingham,2,1,0,2,H
4016,Championship,2023,2023-09-19,QPR,Swansea,1,1,0,1,D
4017,Championship,2023,2023-09-19,Sheffield Wednesday,Middlesbrough,1,1,1,0,D
4018,Championship,2023,2023-09-20,Huddersfield,Stoke City,2,2,1,1,D
4019,Championship,2023,2023-09-20,Watford,West Brom,2,2,2,0,D
4020,Championship,2023,2023-09-20,Millwall,Rotherham,3,0,1,2,H
4021,Championship,2023,2023-09-20,Hull City,Leeds,0,0,0,0,D
4022,Championship,2023,2023-09-20,Blackburn,Sunderland,1,3,1,0,A
4023,Championship,2023,2023-09-20,Norwich,Leicester,0,2,0,0,A
4024,Championship,2023,2023-09-22,Birmingham,QPR,0,0,0,0,D
4025,Championship,2023,2023-09-23,Leicester,Bristol City,1,0,0,1,H
4026,Championship,2023,2023-09-23,Ipswich,Blackburn,4,3,3,1,H
4027,Championship,2023,2023-09-23,West Brom,Millwall,0,0,0,0,D
4028,Championship,2023,2023-09-23,Leeds,Watford,3,0,0,3,H
4029,Championship,2023,2023-09-23,Middlesbrough,Southampton,2,1,1,1,H
4030,Championship,2023,2023-09-23,Rotherham,Preston,1,1,1,0,D
4031,Championship,2023,2023-09-23,Swansea,Sheffield Wednesday,3,0,1,2,H
4032,Championship,2023,2023-09-23,Plymouth,Norwich,6,2,4,2,H
4033,Championship,2023,2023-09-24,Stoke City,Hull City,1,3,0,1,A
4034,Championship,2023,2023-09-24,Sunderland,Cardiff,0,1,0,0,A
4035,Championship,2023,2023-09-25,Coventry,Huddersfield,1,1,1,0,D
4036,Championship,2023,2023-09-29,Sheffield Wednesday,Sunderland,0,3,0,0,A
4037,Championship,2023,2023-09-30,Southampton,Leeds,3,1,3,0,H
4038,Championship,2023,2023-09-30,Huddersfield,Ipswich,1,1,0,1,D
4039,Championship,2023,2023-09-30,Watford,Middlesbrough,2,3,1,1,A
4040,Championship,2023,2023-09-30,Cardiff,Rotherham,2,0,0,2,H
4041,Championship,2023,2023-09-30,Bristol City,Stoke City,2,3,2,0,A
4042,Championship,2023,2023-09-30,Millwall,Swansea,0,3,0,0,A
4043,Championship,2023,2023-09-30,Preston,West Brom,0,4,0,0,A
4044,Championship,2023,2023-09-30,Hull City,Plymouth,1,1,1,0,D
4045,Championship,2023,2023-09-30,Norwich,Birmingham,2,0,0,2,H
4046,Championship,2023,2023-09-30,QPR,Coventry,1,3,0,1,A
4047,Championship,2023,2023-10-01,Blackburn,Leicester,1,4,1,0,A
4048,Championship,2023,2023-10-03,Birmingham,Huddersfield,4,1,2,2,H
4049,Championship,2023,2023-10-03,Ipswich,Hull City,3,0,2,1,H
4050,Championship,2023,2023-10-03,Middlesbrough,Cardiff,2,0,0,2,H
4051,Championship,2023,2023-10-03,Plymouth,Millwall,0,2,0,0,A
4052,Championship,2023,2023-10-03,West Brom,Sheffield Wednesday,1,0,1,0,H
4053,Championship,2023,2023-10-03,Stoke City,Southampton,0,1,0,0,A
4054,Championship,2023,2023-10-04,Leicester,Preston,3,0,0,3,H
4055,Championship,2023,2023-10-04,Leeds,QPR,1,0,1,0,H
4056,Championship,2023,2023-10-04,Swansea,Norwich,2,1,1,1,H
4057,Championship,2023,2023-10-04,Sunderland,Watford,2,0,1,1,H
4058,Championship,2023,2023-10-04,Coventry,Blackburn,1,0,0,1,H
4059,Championship,2023,2023-10-04,Rotherham,Bristol City,1,2,0,1,A
4060,Championship,2023,2023-10-06,Birmingham,West Brom,3,1,2,1,H
4061,Championship,2023,2023-10-07,Sunderland,Middlesbrough,0,4,0,0,A
4062,Championship,2023,2023-10-07,Southampton,Rotherham,1,1,1,0,D
4063,Championship,2023,2023-10-07,Cardiff,Watford,1,1,1,0,D
4064,Championship,2023,2023-10-07,Leicester,Stoke City,2,0,1,1,H
4065,Championship,2023,2023-10-07,Ipswich,Preston,4,2,3,1,H
4066,Championship,2023,2023-10-07,Millwall,Hull City,2,2,1,1,D
4067,Championship,2023,2023-10-07,Leeds,Bristol City,2,1,1,1,H
4068,Championship,2023,2023-10-07,QPR,Blackburn,0,4,0,0,A
4069,Championship,2023,2023-10-07,Sheffield Wednesday,Huddersfield,0,0,0,0,D
4070,Championship,2023,2023-10-07,Coventry,Norwich,1,1,0,1,D
4071,Championship,2023,2023-10-07,Plymouth,Swansea,1,3,1,0,A
4072,Championship,2023,2023-10-21,Preston,Millwall,1,1,1,0,D
4073,Championship,2023,2023-10-21,Huddersfield,QPR,2,1,2,0,H
4074,Championship,2023,2023-10-21,Watford,Sheffield Wednesday,1,0,0,1,H
4075,Championship,2023,2023-10-21,Bristol City,Coventry,1,0,1,0,H
4076,Championship,2023,2023-10-21,West Brom,Plymouth,0,0,0,0,D
4077,Championship,2023,2023-10-21,Hull City,Southampton,1,2,1,0,A
4078,Championship,2023,2023-10-21,Blackburn,Cardiff,1,0,0,1,H
4079,Championship,2023,2023-10-21,Middlesbrough,Birmingham,1,0,0,1,H
4080,Championship,2023,2023-10-21,Norwich,Leeds,2,3,2,0,A
4081,Championship,2023,2023-10-21,Stoke City,Sunderland,2,1,1,1,H
4082,Championship,2023,2023-10-21,Swansea,Leicester,1,3,1,0,A
4083,Championship,2023,2023-10-24,Huddersfield,Cardiff,0,4,0,0,A
4084,Championship,2023,2023-10-24,Millwall,Blackburn,1,2,1,0,A
4085,Championship,2023,2023-10-24,Norwich,Middlesbrough,1,2,0,1,A
4086,Championship,2023,2023-10-24,Swansea,Watford,0,1,0,0,A
4087,Championship,2023,2023-10-24,Leicester,Sunderland,1,0,1,0,H
4088,Championship,2023,2023-10-24,West Brom,QPR,2,0,0,2,H
4089,Championship,2023,2023-10-25,Birmingham,Hull City,0,2,0,0,A
4090,Championship,2023,2023-10-25,Bristol City,Ipswich,0,1,0,0,A
4091,Championship,2023,2023-10-25,Preston,Southampton,2,2,0,2,D
4092,Championship,2023,2023-10-25,Rotherham,Coventry,2,0,0,2,H
4093,Championship,2023,2023-10-25,Plymouth,Sheffield Wednesday,3,0,2,1,H
4094,Championship,2023,2023-10-25,Stoke City,Leeds,1,0,0,1,H
4095,Championship,2023,2023-10-28,Southampton,Birmingham,3,1,2,1,H
4096,Championship,2023,2023-10-28,Leeds,Huddersfield,4,1,4,0,H
4097,Championship,2023,2023-10-28,Watford,Millwall,2,2,1,1,D
4098,Championship,2023,2023-10-28,Cardiff,Bristol City,2,0,1,1,H
4099,Championship,2023,2023-10-28,Ipswich,Plymouth,3,2,1,2,H
4100,Championship,2023,2023-10-28,Hull City,Preston,1,0,0,1,H
4101,Championship,2023,2023-10-28,Blackburn,Swansea,0,1,0,0,A
4102,Championship,2023,2023-10-28,Middlesbrough,Stoke City,0,2,0,0,A
4103,Championship,2023,2023-10-28,QPR,Leicester,1,2,1,0,A
4104,Championship,2023,2023-10-28,Sunderland,Norwich,3,1,2,1,H
4105,Championship,2023,2023-10-29,Sheffield Wednesday,Rotherham,2,0,2,0,H
4106,Championship,2023,2023-10-30,Coventry,West Brom,0,2,0,0,A
4107,Championship,2023,2023-11-03,Leicester,Leeds,0,1,0,0,A
4108,Championship,2023,2023-11-04,Huddersfield,Watford,0,0,0,0,D
4109,Championship,2023,2023-11-04,Birmingham,Ipswich,2,2,1,1,D
4110,Championship,2023,2023-11-04,Bristol City,Sheffield Wednesday,1,0,0,1,H
4111,Championship,2023,2023-11-04,Millwall,Southampton,0,1,0,0,A
4112,Championship,2023,2023-11-04,Preston,Coventry,3,2,2,1,H
4113,Championship,2023,2023-11-04,West Brom,Hull City,3,1,1,2,H
4114,Championship,2023,2023-11-04,Rotherham,QPR,1,1,0,1,D
4115,Championship,2023,2023-11-04,Stoke City,Cardiff,0,0,0,0,D
4116,Championship,2023,2023-11-04,Swansea,Sunderland,0,0,0,0,D
4117,Championship,2023,2023-11-04,Plymouth,Middlesbrough,3,3,2,1,D
4118,Championship,2023,2023-11-05,Norwich,Blackburn,1,3,0,1,A
4119,Championship,2023,2023-11-07,Rotherham,Ipswich,2,2,1,1,D
4120,Championship,2023,2023-11-10,Blackburn,Preston,1,2,0,1,A
4121,Championship,2023,2023-11-11,Sunderland,Birmingham,3,1,1,2,H
4122,Championship,2023,2023-11-11,Watford,Rotherham,5,0,2,3,H
4123,Championship,2023,2023-11-11,Southampton,West Brom,2,1,1,1,H
4124,Championship,2023,2023-11-11,Cardiff,Norwich,2,3,2,0,A
4125,Championship,2023,2023-11-11,Ipswich,Swansea,3,2,2,1,H
4126,Championship,2023,2023-11-11,Leeds,Plymouth,2,1,2,0,H
4127,Championship,2023,2023-11-11,Hull City,Huddersfield,1,0,0,1,H
4128,Championship,2023,2023-11-11,Middlesbrough,Leicester,1,0,0,1,H
4129,Championship,2023,2023-11-11,QPR,Bristol City,0,0,0,0,D
4130,Championship,2023,2023-11-11,Sheffield Wednesday,Millwall,0,4,0,0,A
4131,Championship,2023,2023-11-11,Coventry,Stoke City,0,0,0,0,D
4132,Championship,2023,2023-11-24,Rotherham,Leeds,1,1,1,0,D
4133,Championship,2023,2023-11-25,Huddersfield,Southampton,1,1,0,1,D
4134,Championship,2023,2023-11-25,Leicester,Watford,2,0,0,2,H
4135,Championship,2023,2023-11-25,Birmingham,Sheffield Wednesday,2,1,1,1,H
4136,Championship,2023,2023-11-25,Bristol City,Middlesbrough,3,2,2,1,H
4137,Championship,2023,2023-11-25,Millwall,Coventry,0,3,0,0,A
4138,Championship,2023,2023-11-25,Preston,Cardiff,1,2,0,1,A
4139,Championship,2023,2023-11-25,Norwich,QPR,1,0,1,0,H
4140,Championship,2023,2023-11-25,Stoke City,Blackburn,0,3,0,0,A
4141,Championship,2023,2023-11-25,Swansea,Hull City,2,2,2,0,D
4142,Championship,2023,2023-11-25,Plymouth,Sunderland,2,0,2,0,H
4143,Championship,2023,2023-11-25,West Brom,Ipswich,2,0,1,1,H
4144,Championship,2023,2023-11-28,Cardiff,West Brom,0,1,0,0,A
4145,Championship,2023,2023-11-28,Hull City,Rotherham,4,1,3,1,H
4146,Championship,2023,2023-11-28,Middlesbrough,Preston,4,0,3,1,H
4147,Championship,2023,2023-11-28,QPR,Stoke City,4,2,1,3,H
4148,Championship,2023,2023-11-28,Coventry,Plymouth,1,0,0,1,H
4149,Championship,2023,2023-11-28,Watford,Norwich,3,2,2,1,H
4150,Championship,2023,2023-11-29,Southampton,Bristol City,1,0,0,1,H
4151,Championship,2023,2023-11-29,Leeds,Swansea,3,1,2,1,H
4152,Championship,2023,2023-11-29,Blackburn,Birmingham,4,2,0,4,H
4153,Championship,2023,2023-11-29,Sheffield Wednesday,Leicester,1,1,0,1,D
4154,Championship,2023,2023-11-29,Sunderland,Huddersfield,1,2,1,0,A
4155,Championship,2023,2023-11-29,Ipswich,Millwall,3,1,3,0,H
4156,Championship,2023,2023-12-01,Preston,QPR,0,2,0,0,A
4157,Championship,2023,2023-12-02,West Brom,Leicester,1,2,0,1,A
4158,Championship,2023,2023-12-02,Southampton,Cardiff,2,0,2,0,H
4159,Championship,2023,2023-12-02,Birmingham,Rotherham,0,0,0,0,D
4160,Championship,2023,2023-12-02,Ipswich,Coventry,2,1,2,0,H
4161,Championship,2023,2023-12-02,Millwall,Sunderland,1,1,1,0,D
4162,Championship,2023,2023-12-02,Leeds,Middlesbrough,3,2,3,0,H
4163,Championship,2023,2023-12-02,Hull City,Watford,1,2,1,0,A
4164,Championship,2023,2023-12-02,Sheffield Wednesday,Blackburn,3,1,1,2,H
4165,Championship,2023,2023-12-02,Swansea,Huddersfield,1,1,0,1,D
4166,Championship,2023,2023-12-02,Plymouth,Stoke City,2,1,1,1,H
4167,Championship,2023,2023-12-03,Bristol City,Norwich,1,2,1,0,A
4168,Championship,2023,2023-12-08,Coventry,Birmingham,2,0,1,1,H
4169,Championship,2023,2023-12-09,Blackburn,Leeds,0,2,0,0,A
4170,Championship,2023,2023-12-09,Sunderland,West Brom,2,1,0,2,H
4171,Championship,2023,2023-12-09,Huddersfield,Bristol City,1,1,1,0,D
4172,Championship,2023,2023-12-09,Watford,Southampton,1,1,0,1,D
4173,Championship,2023,2023-12-09,Cardiff,Millwall,1,0,0,1,H
4174,Championship,2023,2023-12-09,Leicester,Plymouth,4,0,1,3,H
4175,Championship,2023,2023-12-09,Middlesbrough,Ipswich,0,2,0,0,A
4176,Championship,2023,2023-12-09,Norwich,Preston,0,0,0,0,D
4177,Championship,2023,2023-12-09,QPR,Hull City,2,0,1,1,H
4178,Championship,2023,2023-12-09,Rotherham,Swansea,1,2,0,1,A
4179,Championship,2023,2023-12-09,Stoke City,Sheffield Wednesday,0,1,0,0,A
4180,Championship,2023,2023-12-12,Huddersfield,Preston,1,3,0,1,A
4181,Championship,2023,2023-12-12,Watford,Ipswich,1,2,1,0,A
4182,Championship,2023,2023-12-12,Blackburn,Bristol City,2,1,1,1,H
4183,Championship,2023,2023-12-12,Rotherham,West Brom,0,2,0,0,A
4184,Championship,2023,2023-12-12,Stoke City,Swansea,1,1,0,1,D
4185,Championship,2023,2023-12-12,Sunderland,Leeds,1,0,0,1,H
4186,Championship,2023,2023-12-13,Cardiff,Birmingham,0,1,0,0,A
4187,Championship,2023,2023-12-13,Leicester,Millwall,3,2,0,3,H
4188,Championship,2023,2023-12-13,Norwich,Sheffield Wednesday,3,1,1,2,H
4189,Championship,2023,2023-12-13,QPR,Plymouth,0,0,0,0,D
4190,Championship,2023,2023-12-13,Coventry,Southampton,1,1,0,1,D
4191,Championship,2023,2023-12-13,Middlesbrough,Hull City,1,2,1,0,A
4192,Championship,2023,2023-12-16,Ipswich,Norwich,2,2,1,1,D
4193,Championship,2023,2023-12-16,Southampton,Blackburn,4,0,1,3,H
4194,Championship,2023,2023-12-16,Bristol City,Sunderland,1,0,1,0,H
4195,Championship,2023,2023-12-16,Millwall,Huddersfield,1,1,0,1,D
4196,Championship,2023,2023-12-16,Preston,Watford,1,5,1,0,A
4197,Championship,2023,2023-12-16,Leeds,Coventry,1,1,0,1,D
4198,Championship,2023,2023-12-16,Hull City,Cardiff,3,0,1,2,H
4199,Championship,2023,2023-12-16,Sheffield Wednesday,QPR,2,1,0,2,H
4200,Championship,2023,2023-12-16,Swansea,Middlesbrough,1,2,0,1,A
4201,Championship,2023,2023-12-16,Plymouth,Rotherham,3,2,1,2,H
4202,Championship,2023,2023-12-17,West Brom,Stoke City,1,1,1,0,D
4203,Championship,2023,2023-12-18,Birmingham,Leicester,2,3,1,1,A
4204,Championship,2023,2023-12-22,Bristol City,Hull City,3,2,1,2,H
4205,Championship,2023,2023-12-22,Swansea,Preston,2,1,0,2,H
4206,Championship,2023,2023-12-23,Leeds,Ipswich,4,0,3,1,H
4207,Championship,2023,2023-12-23,Leicester,Rotherham,3,0,0,3,H
4208,Championship,2023,2023-12-23,Blackburn,Watford,1,2,1,0,A
4209,Championship,2023,2023-12-23,Middlesbrough,West Brom,1,0,1,0,H
4210,Championship,2023,2023-12-23,Norwich,Huddersfield,2,0,0,2,H
4211,Championship,2023,2023-12-23,QPR,Southampton,0,1,0,0,A
4212,Championship,2023,2023-12-23,Sheffield Wednesday,Cardiff,1,2,1,0,A
4213,Championship,2023,2023-12-23,Stoke City,Millwall,0,0,0,0,D
4214,Championship,2023,2023-12-23,Sunderland,Coventry,0,3,0,0,A
4215,Championship,2023,2023-12-23,Plymouth,Birmingham,3,3,1,2,D
4216,Championship,2023,2023-12-26,Preston,Leeds,2,1,0,2,H
4217,Championship,2023,2023-12-26,Millwall,QPR,2,0,1,1,H
4218,Championship,2023,2023-12-26,Huddersfield,Blackburn,3,0,1,2,H
4219,Championship,2023,2023-12-26,Watford,Bristol City,1,4,0,1,A
4220,Championship,2023,2023-12-26,Southampton,Swansea,5,0,1,4,H
4221,Championship,2023,2023-12-26,Cardiff,Plymouth,2,2,1,1,D
4222,Championship,2023,2023-12-26,West Brom,Norwich,1,0,0,1,H
4223,Championship,2023,2023-12-26,Hull City,Sunderland,0,1,0,0,A
4224,Championship,2023,2023-12-26,Rotherham,Middlesbrough,1,0,0,1,H
4225,Championship,2023,2023-12-26,Coventry,Sheffield Wednesday,2,0,1,1,H
4226,Championship,2023,2023-12-26,Birmingham,Stoke City,1,3,0,1,A
4227,Championship,2023,2023-12-26,Ipswich,Leicester,1,1,0,1,D
4228,Championship,2023,2023-12-29,Southampton,Plymouth,2,1,0,2,H
4229,Championship,2023,2023-12-29,Huddersfield,Middlesbrough,1,2,0,1,A
4230,Championship,2023,2023-12-29,Watford,Stoke City,1,1,1,0,D
4231,Championship,2023,2023-12-29,Cardiff,Leicester,0,2,0,0,A
4232,Championship,2023,2023-12-29,Birmingham,Bristol City,0,0,0,0,D
4233,Championship,2023,2023-12-29,Ipswich,QPR,0,0,0,0,D
4234,Championship,2023,2023-12-29,Millwall,Norwich,1,0,1,0,H
4235,Championship,2023,2023-12-29,Preston,Sheffield Wednesday,0,1,0,0,A
4236,Championship,2023,2023-12-29,Hull City,Blackburn,3,2,2,1,H
4237,Championship,2023,2023-12-29,Rotherham,Sunderland,1,1,0,1,D
4238,Championship,2023,2023-12-29,Coventry,Swansea,2,2,1,1,D
4239,Championship,2023,2023-12-29,West Brom,Leeds,1,0,1,0,H
4240,Championship,2023,2024-01-01,Sunderland,Preston,2,0,2,0,H
4241,Championship,2023,2024-01-01,Leicester,Huddersfield,4,1,1,3,H
4242,Championship,2023,2024-01-01,Bristol City,Millwall,0,1,0,0,A
4243,Championship,2023,2024-01-01,Leeds,Birmingham,3,0,2,1,H
4244,Championship,2023,2024-01-01,Blackburn,Rotherham,2,2,1,1,D
4245,Championship,2023,2024-01-01,Middlesbrough,Coventry,1,3,1,0,A
4246,Championship,2023,2024-01-01,Norwich,Southampton,1,1,0,1,D
4247,Championship,2023,2024-01-01,QPR,Cardiff,1,2,0,1,A
4248,Championship,2023,2024-01-01,Stoke City,Ipswich,0,0,0,0,D
4249,Championship,2023,2024-01-01,Swansea,West Brom,1,0,0,1,H
4250,Championship,2023,2024-01-01,Plymouth,Watford,3,3,3,0,D
4251,Championship,2023,2024-01-01,Sheffield Wednesday,Hull City,3,1,0,3,H
4252,Championship,2023,2024-01-12,Hull City,Norwich,1,2,0,1,A
4253,Championship,2023,2024-01-13,Coventry,Leicester,3,1,0,3,H
4254,Championship,2023,2024-01-13,Huddersfield,Plymouth,1,1,1,0,D
4255,Championship,2023,2024-01-13,Southampton,Sheffield Wednesday,4,0,1,3,H
4256,Championship,2023,2024-01-13,Cardiff,Leeds,0,3,0,0,A
4257,Championship,2023,2024-01-13,Birmingham,Swansea,2,2,1,1,D
4258,Championship,2023,2024-01-13,Millwall,Middlesbrough,1,3,1,0,A
4259,Championship,2023,2024-01-13,Preston,Bristol City,2,0,0,2,H
4260,Championship,2023,2024-01-13,West Brom,Blackburn,4,1,3,1,H
4261,Championship,2023,2024-01-13,Rotherham,Stoke City,0,1,0,0,A
4262,Championship,2023,2024-01-13,Ipswich,Sunderland,2,1,1,1,H
4263,Championship,2023,2024-01-14,QPR,Watford,1,2,0,1,A
4264,Championship,2023,2024-01-19,Sunderland,Hull City,0,1,0,0,A
4265,Championship,2023,2024-01-20,Swansea,Southampton,1,3,1,0,A
4266,Championship,2023,2024-01-20,Bristol City,Watford,1,1,1,0,D
4267,Championship,2023,2024-01-20,Blackburn,Huddersfield,1,1,1,0,D
4268,Championship,2023,2024-01-20,Middlesbrough,Rotherham,1,1,0,1,D
4269,Championship,2023,2024-01-20,Norwich,West Brom,2,0,1,1,H
4270,Championship,2023,2024-01-20,QPR,Millwall,2,0,1,1,H
4271,Championship,2023,2024-01-20,Sheffield Wednesday,Coventry,1,2,0,1,A
4272,Championship,2023,2024-01-20,Stoke City,Birmingham,1,2,0,1,A
4273,Championship,2023,2024-01-20,Plymouth,Cardiff,3,1,1,2,H
4274,Championship,2023,2024-01-21,Leeds,Preston,2,1,1,1,H
4275,Championship,2023,2024-01-22,Leicester,Ipswich,1,1,1,0,D
4276,Championship,2023,2024-01-24,Leeds,Norwich,1,0,1,0,H
4277,Championship,2023,2024-01-27,Millwall,Preston,1,1,1,0,D
4278,Championship,2023,2024-01-27,Sunderland,Stoke City,3,1,1,2,H
4279,Championship,2023,2024-01-28,QPR,Huddersfield,1,1,0,1,D
4280,Championship,2023,2024-01-30,Leicester,Swansea,3,1,1,2,H
4281,Championship,2023,2024-01-30,Coventry,Bristol City,2,2,1,1,D
4282,Championship,2023,2024-01-31,Sheffield Wednesday,Watford,0,0,0,0,D
4283,Championship,2023,2024-02-02,Bristol City,Leeds,0,1,0,0,A
4284,Championship,2023,2024-02-03,Huddersfield,Sheffield Wednesday,4,0,0,4,H
4285,Championship,2023,2024-02-03,Watford,Cardiff,0,1,0,0,A
4286,Championship,2023,2024-02-03,Preston,Ipswich,3,2,3,0,H
4287,Championship,2023,2024-02-03,West Brom,Birmingham,1,0,0,1,H
4288,Championship,2023,2024-02-03,Hull City,Millwall,1,0,1,0,H
4289,Championship,2023,2024-02-03,Blackburn,QPR,1,2,0,1,A
4290,Championship,2023,2024-02-03,Norwich,Coventry,2,1,0,2,H
4291,Championship,2023,2024-02-03,Rotherham,Southampton,0,2,0,0,A
4292,Championship,2023,2024-02-03,Stoke City,Leicester,0,5,0,0,A
4293,Championship,2023,2024-02-03,Swansea,Plymouth,0,1,0,0,A
4294,Championship,2023,2024-02-04,Middlesbrough,Sunderland,1,1,0,1,D
4295,Championship,2023,2024-02-09,Sheffield Wednesday,Birmingham,2,0,1,1,H
4296,Championship,2023,2024-02-10,Ipswich,West Brom,2,2,0,2,D
4297,Championship,2023,2024-02-10,Watford,Leicester,1,2,0,1,A
4298,Championship,2023,2024-02-10,Southampton,Huddersfield,5,3,0,5,H
4299,Championship,2023,2024-02-10,Cardiff,Preston,0,2,0,0,A
4300,Championship,2023,2024-02-10,Leeds,Rotherham,3,0,1,2,H
4301,Championship,2023,2024-02-10,Hull City,Swansea,0,1,0,0,A
