league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Ligue 1,2023,2023-08-11,Nice,Lille,1,1,1,0,D
Ligue 1,2023,2023-08-12,Marseille,Reims,2,1,1,1,H
Ligue 1,2023,2023-08-12,Paris Saint Germain,Lorient,0,0,0,0,D
Ligue 1,2023,2023-08-13,Stade Brestois 29,Lens,3,2,1,2,H
Ligue 1,2023,2023-08-13,Montpellier,Le Havre,2,2,0,2,D
Ligue 1,2023,2023-08-13,Nantes,Toulouse,1,2,1,0,A
Ligue 1,2023,2023-08-13,Clermont Foot,Monaco,2,4,1,1,A
Ligue 1,2023,2023-08-13,Rennes,Metz,5,1,1,4,H
Ligue 1,2023,2023-08-13,Strasbourg,Lyon,2,1,0,2,H
Ligue 1,2023,2023-08-18,Metz,Marseille,2,2,0,2,D
Ligue 1,2023,2023-08-19,Lyon,Montpellier,1,4,0,1,A
Ligue 1,2023,2023-08-19,Toulouse,Paris Saint Germain,1,1,0,1,D
Ligue 1,2023,2023-08-20,Lille,Nantes,2,0,0,2,H
Ligue 1,2023,2023-08-20,Reims,Clermont Foot,2,0,1,1,H
Ligue 1,2023,2023-08-20,Lorient,Nice,1,1,0,1,D
Ligue 1,2023,2023-08-20,Le Havre,Stade Brestois 29,1,2,0,1,A
Ligue 1,2023,2023-08-20,Monaco,Strasbourg,3,0,2,1,H
Ligue 1,2023,2023-08-20,Lens,Rennes,1,1,1,0,D
Ligue 1,2023,2023-08-25,Nantes,Monaco,3,3,2,1,D
Ligue 1,2023,2023-08-26,Marseille,Stade Brestois 29,2,0,1,1,H
Ligue 1,2023,2023-08-26,Paris Saint Germain,Lens,3,1,1,2,H
Ligue 1,2023,2023-08-27,Rennes,Le Havre,2,2,2,0,D
Ligue 1,2023,2023-08-27,Montpellier,Reims,1,3,1,0,A
Ligue 1,2023,2023-08-27,Strasbourg,Toulouse,2,0,0,2,H
Ligue 1,2023,2023-08-27,Clermont Foot,Metz,0,1,0,0,A
Ligue 1,2023,2023-08-27,Lorient,Lille,4,1,2,2,H
Ligue 1,2023,2023-08-27,Nice,Lyon,0,0,0,0,D
Ligue 1,2023,2023-09-01,Nantes,Marseille,1,1,1,0,D
Ligue 1,2023,2023-09-02,Stade Brestois 29,Rennes,0,0,0,0,D
Ligue 1,2023,2023-09-02,Monaco,Lens,3,0,2,1,H
Ligue 1,2023,2023-09-03,Toulouse,Clermont Foot,2,2,2,0,D
Ligue 1,2023,2023-09-03,Lille,Montpellier,1,0,1,0,H
Ligue 1,2023,2023-09-03,Le Havre,Lorient,3,0,0,3,H
Ligue 1,2023,2023-09-03,Metz,Reims,2,2,1,1,D
Ligue 1,2023,2023-09-03,Nice,Strasbourg,2,0,1,1,H
Ligue 1,2023,2023-09-03,Lyon,Paris Saint Germain,1,4,0,1,A
Ligue 1,2023,2023-09-15,Paris Saint Germain,Nice,2,3,1,1,A
Ligue 1,2023,2023-09-16,Rennes,Lille,2,2,0,2,D
Ligue 1,2023,2023-09-16,Lens,Metz,0,1,0,0,A
Ligue 1,2023,2023-09-17,Lorient,Monaco,2,2,1,1,D
Ligue 1,2023,2023-09-17,Reims,Stade Brestois 29,1,2,1,0,A
Ligue 1,2023,2023-09-17,Strasbourg,Montpellier,2,2,0,2,D
Ligue 1,2023,2023-09-17,Clermont Foot,Nantes,0,1,0,0,A
Ligue 1,2023,2023-09-17,Marseille,Toulouse,0,0,0,0,D
Ligue 1,2023,2023-09-17,Lyon,Le Havre,0,0,0,0,D
Ligue 1,2023,2023-09-22,Monaco,Nice,0,1,0,0,A
