league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Ligue 1,2025,2025-08-15,Rennes,Marseille,1,0,0,1,H
Ligue 1,2025,2025-08-16,Lens,Lyon,0,1,0,0,A
Ligue 1,2025,2025-08-16,Monaco,Le Havre,3,1,1,2,H
Ligue 1,2025,2025-08-16,Nice,Toulouse,0,1,0,0,A
Ligue 1,2025,2025-08-17,Stade Brestois 29,Lille,3,3,1,2,D
Ligue 1,2025,2025-08-17,Angers,Paris FC,1,0,1,0,H
Ligue 1,2025,2025-08-17,Auxerre,Lorient,1,0,0,1,H
Ligue 1,2025,2025-08-17,Metz,Strasbourg,0,1,0,0,A
Ligue 1,2025,2025-08-17,Nantes,Paris Saint Germain,0,1,0,0,A
Ligue 1,2025,2025-08-22,Paris Saint Germain,Angers,1,0,0,1,H
Ligue 1,2025,2025-08-23,Marseille,Paris FC,5,2,2,3,H
Ligue 1,2025,2025-08-23,Nice,Auxerre,3,1,2,1,H
Ligue 1,2025,2025-08-23,Lyon,Metz,3,0,2,1,H
Ligue 1,2025,2025-08-24,Lorient,Rennes,4,0,1,3,H
Ligue 1,2025,2025-08-24,Strasbourg,Nantes,1,0,0,1,H
Ligue 1,2025,2025-08-24,Toulouse,Stade Brestois 29,2,0,0,2,H
Ligue 1,2025,2025-08-24,Le Havre,Lens,1,2,1,0,A
Ligue 1,2025,2025-08-24,Lille,Monaco,1,0,0,1,H
Ligue 1,2025,2025-08-29,Lens,Stade Brestois 29,3,1,0,3,H
Ligue 1,2025,2025-08-30,Lorient,Lille,1,7,0,1,A
Ligue 1,2025,2025-08-30,Nantes,Auxerre,1,0,1,0,H
Ligue 1,2025,2025-08-30,Toulouse,Paris Saint Germain,3,6,1,2,A
Ligue 1,2025,2025-08-31,Angers,Rennes,1,1,0,1,D
Ligue 1,2025,2025-08-31,Monaco,Strasbourg,3,2,1,2,H
Ligue 1,2025,2025-08-31,Le Havre,Nice,3,1,1,2,H
Ligue 1,2025,2025-08-31,Paris FC,Metz,3,2,1,2,H
Ligue 1,2025,2025-08-31,Lyon,Marseille,1,0,0,1,H
