league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
ecosse,2024,2024-11-30,Motherwell,Hibernian,0,3,0,0,A
ecosse,2024,2024-11-30,Dundee Utd,ST Mirren,2,0,0,2,H
ecosse,2024,2024-12-01,ST Johnstone,Rangers,0,1,0,0,A
ecosse,2024,2024-12-01,Heart Of Midlothian,Aberdeen,1,1,0,1,D
ecosse,2024,2024-12-04,Dundee,Motherwell,4,1,1,3,H
ecosse,2024,2024-12-04,Rangers,Kilmarnock,6,0,1,5,H
ecosse,2024,2024-12-04,Aberdeen,Celtic,0,1,0,0,A
ecosse,2024,2024-12-07,Celtic,Hibernian,3,0,1,2,H
ecosse,2024,2024-12-07,ST Mirren,Motherwell,0,1,0,0,A
ecosse,2024,2024-12-07,Aberdeen,ST Johnstone,1,1,0,1,D
ecosse,2024,2024-12-07,Heart Of Midlothian,Dundee,2,0,2,0,H
ecosse,2024,2024-12-07,Dundee Utd,Kilmarnock,1,1,0,1,D
ecosse,2024,2024-12-08,Ross County,Rangers,0,3,0,0,A
ecosse,2024,2024-12-14,Hibernian,Ross County,3,1,1,2,H
ecosse,2024,2024-12-14,Motherwell,Dundee Utd,4,3,3,1,H
ecosse,2024,2024-12-14,ST Johnstone,ST Mirren,2,3,0,2,A
ecosse,2024,2024-12-15,Kilmarnock,Heart Of Midlothian,1,0,1,0,H
ecosse,2024,2024-12-20,Motherwell,Kilmarnock,1,1,1,0,D
ecosse,2024,2024-12-21,Aberdeen,Hibernian,1,3,1,0,A
ecosse,2024,2024-12-21,Rangers,Dundee,1,0,0,1,H
ecosse,2024,2024-12-21,Ross County,ST Mirren,1,2,0,1,A
ecosse,2024,2024-12-22,Dundee Utd,Celtic,0,0,0,0,D
ecosse,2024,2024-12-22,Heart Of Midlothian,ST Johnstone,2,1,1,1,H
ecosse,2024,2024-12-26,Heart Of Midlothian,Hibernian,1,2,1,0,A
ecosse,2024,2024-12-26,Celtic,Motherwell,4,0,1,3,H
ecosse,2024,2024-12-26,Kilmarnock,Aberdeen,4,0,1,3,H
ecosse,2024,2024-12-26,Dundee,Ross County,0,3,0,0,A
ecosse,2024,2024-12-26,ST Johnstone,Dundee Utd,1,2,1,0,A
ecosse,2024,2024-12-26,ST Mirren,Rangers,2,1,1,1,H
ecosse,2024,2024-12-29,Celtic,ST Johnstone,4,0,1,3,H
ecosse,2024,2024-12-29,Hibernian,Kilmarnock,1,0,1,0,H
ecosse,2024,2024-12-29,ST Mirren,Dundee,1,2,1,0,A
ecosse,2024,2024-12-29,Motherwell,Rangers,2,2,2,0,D
ecosse,2024,2024-12-29,Ross County,Heart Of Midlothian,2,2,0,2,D
ecosse,2024,2024-12-29,Dundee Utd,Aberdeen,1,0,0,1,H
ecosse,2024,2025-01-02,Kilmarnock,ST Mirren,2,0,1,1,H
ecosse,2024,2025-01-02,Aberdeen,Ross County,1,2,1,0,A
