league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
ecosse,2023,2023-08-05,Celtic,Ross County,4,2,3,1,H
ecosse,2023,2023-08-05,Dundee,Motherwell,1,1,0,1,D
ecosse,2023,2023-08-05,Livingston,Aberdeen,0,0,0,0,D
ecosse,2023,2023-08-05,ST Johnstone,Heart Of Midlothian,0,2,0,0,A
ecosse,2023,2023-08-05,Kilmarnock,Rangers,1,0,0,1,H
ecosse,2023,2023-08-06,Hibernian,ST Mirren,2,3,0,2,A
ecosse,2023,2023-08-12,ST Mirren,Dundee,2,1,2,0,H
ecosse,2023,2023-08-12,Rangers,Livingston,4,0,1,3,H
ecosse,2023,2023-08-12,Ross County,ST Johnstone,2,0,1,1,H
ecosse,2023,2023-08-13,Aberdeen,Celtic,1,3,1,0,A
ecosse,2023,2023-08-13,Heart Of Midlothian,Kilmarnock,0,0,0,0,D
ecosse,2023,2023-08-13,Motherwell,Hibernian,2,1,0,2,H
ecosse,2023,2023-08-26,Ross County,Rangers,0,2,0,0,A
ecosse,2023,2023-08-26,Celtic,ST Johnstone,0,0,0,0,D
ecosse,2023,2023-08-26,Hibernian,Livingston,2,3,0,2,A
ecosse,2023,2023-08-26,Motherwell,Kilmarnock,2,1,0,2,H
ecosse,2023,2023-08-27,ST Mirren,Aberdeen,2,2,0,2,D
ecosse,2023,2023-08-27,Dundee,Heart Of Midlothian,1,0,0,1,H
ecosse,2023,2023-09-02,Kilmarnock,Ross County,0,1,0,0,A
ecosse,2023,2023-09-02,Livingston,ST Mirren,1,1,0,1,D
ecosse,2023,2023-09-02,ST Johnstone,Dundee,2,2,0,2,D
ecosse,2023,2023-09-03,Rangers,Celtic,0,1,0,0,A
ecosse,2023,2023-09-03,Aberdeen,Hibernian,0,2,0,0,A
ecosse,2023,2023-09-03,Heart Of Midlothian,Motherwell,0,1,0,0,A
ecosse,2023,2023-09-16,ST Johnstone,Rangers,0,2,0,0,A
ecosse,2023,2023-09-16,Celtic,Dundee,3,0,0,3,H
ecosse,2023,2023-09-16,Kilmarnock,Hibernian,2,2,0,2,D
ecosse,2023,2023-09-16,Heart Of Midlothian,Aberdeen,2,0,1,1,H
ecosse,2023,2023-09-16,Motherwell,ST Mirren,0,1,0,0,A
ecosse,2023,2023-09-16,Ross County,Livingston,1,1,0,1,D
ecosse,2023,2023-09-23,Livingston,Celtic,0,3,0,0,A
ecosse,2023,2023-09-23,Hibernian,ST Johnstone,2,0,1,1,H
ecosse,2023,2023-09-23,ST Mirren,Heart Of Midlothian,1,0,1,0,H
ecosse,2023,2023-09-23,Dundee,Kilmarnock,2,2,1,1,D
ecosse,2023,2023-09-24,Aberdeen,Ross County,4,0,2,2,H
ecosse,2023,2023-09-24,Rangers,Motherwell,1,0,1,0,H
ecosse,2023,2023-09-30,Motherwell,Celtic,1,2,0,1,A
ecosse,2023,2023-09-30,Hibernian,Dundee,0,0,0,0,D
ecosse,2023,2023-09-30,Kilmarnock,ST Mirren,1,1,1,0,D
ecosse,2023,2023-09-30,Rangers,Aberdeen,1,3,0,1,A
ecosse,2023,2023-09-30,ST Johnstone,Livingston,1,1,1,0,D
ecosse,2023,2023-09-30,Ross County,Heart Of Midlothian,0,1,0,0,A
ecosse,2023,2023-10-07,Celtic,Kilmarnock,3,1,2,1,H
ecosse,2023,2023-10-07,Heart Of Midlothian,Hibernian,2,2,1,1,D
ecosse,2023,2023-10-07,Livingston,Motherwell,2,0,0,2,H
ecosse,2023,2023-10-08,ST Mirren,Rangers,0,3,0,0,A
ecosse,2023,2023-10-08,Aberdeen,ST Johnstone,0,0,0,0,D
ecosse,2023,2023-10-21,Kilmarnock,Livingston,3,1,2,1,H
ecosse,2023,2023-10-21,Rangers,Hibernian,4,0,2,2,H
ecosse,2023,2023-10-22,Heart Of Midlothian,Celtic,1,4,0,1,A
ecosse,2023,2023-10-24,Dundee,Ross County,0,0,0,0,D
ecosse,2023,2023-10-28,Hibernian,Celtic,0,0,0,0,D
ecosse,2023,2023-10-28,ST Mirren,ST Johnstone,4,0,1,3,H
ecosse,2023,2023-10-28,Livingston,Dundee,0,2,0,0,A
ecosse,2023,2023-10-28,Motherwell,Ross County,3,3,0,3,D
ecosse,2023,2023-10-29,Kilmarnock,Aberdeen,2,0,1,1,H
ecosse,2023,2023-10-29,Rangers,Heart Of Midlothian,2,1,0,2,H
ecosse,2023,2023-10-31,Hibernian,Ross County,2,2,1,1,D
ecosse,2023,2023-11-01,Celtic,ST Mirren,2,1,1,1,H
ecosse,2023,2023-11-01,Heart Of Midlothian,Livingston,1,0,0,1,H
ecosse,2023,2023-11-01,Motherwell,Aberdeen,2,4,0,2,A
ecosse,2023,2023-11-01,ST Johnstone,Kilmarnock,2,1,2,0,H
ecosse,2023,2023-11-01,Dundee,Rangers,0,5,0,0,A
ecosse,2023,2023-11-04,Ross County,Celtic,0,3,0,0,A
ecosse,2023,2023-11-04,Kilmarnock,Motherwell,1,0,0,1,H
ecosse,2023,2023-11-05,Dundee,Livingston,1,0,0,1,H
ecosse,2023,2023-11-07,ST Johnstone,Motherwell,2,2,2,0,D
ecosse,2023,2023-11-08,ST Mirren,Hibernian,2,2,0,2,D
ecosse,2023,2023-11-11,Hibernian,Kilmarnock,1,0,1,0,H
ecosse,2023,2023-11-11,Dundee,ST Mirren,4,0,2,2,H
