league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
ecosse,2022,2022-07-30,Livingston,Rangers,1,2,1,0,A
ecosse,2022,2022-07-30,Kilmarnock,Dundee Utd,1,1,0,1,D
ecosse,2022,2022-07-30,Heart Of Midlothian,Ross County,2,1,0,2,H
ecosse,2022,2022-07-30,ST Johnstone,Hibernian,0,1,0,0,A
ecosse,2022,2022-07-31,ST Mirren,Motherwell,0,1,0,0,A
ecosse,2022,2022-07-31,Celtic,Aberdeen,2,0,1,1,H
ecosse,2022,2022-08-06,Aberdeen,ST Mirren,4,1,3,1,H
ecosse,2022,2022-08-06,Motherwell,ST Johnstone,1,2,0,1,A
ecosse,2022,2022-08-06,Rangers,Kilmarnock,2,0,0,2,H
ecosse,2022,2022-08-06,Ross County,Celtic,1,3,0,1,A
ecosse,2022,2022-08-07,Hibernian,Heart Of Midlothian,1,1,0,1,D
ecosse,2022,2022-08-07,Dundee Utd,Livingston,0,1,0,0,A
ecosse,2022,2022-08-13,ST Mirren,Ross County,1,0,0,1,H
ecosse,2022,2022-08-13,Aberdeen,Motherwell,2,3,1,1,A
ecosse,2022,2022-08-13,Livingston,Hibernian,2,1,1,1,H
ecosse,2022,2022-08-13,Rangers,ST Johnstone,4,0,1,3,H
ecosse,2022,2022-08-14,Kilmarnock,Celtic,0,5,0,0,A
ecosse,2022,2022-08-14,Heart Of Midlothian,Dundee Utd,4,1,1,3,H
ecosse,2022,2022-08-20,Hibernian,Rangers,2,2,0,2,D
ecosse,2022,2022-08-20,Motherwell,Livingston,1,0,0,1,H
ecosse,2022,2022-08-20,ST Johnstone,Aberdeen,0,1,0,0,A
ecosse,2022,2022-08-20,Ross County,Kilmarnock,1,0,0,1,H
ecosse,2022,2022-08-20,Dundee Utd,ST Mirren,0,3,0,0,A
ecosse,2022,2022-08-21,Celtic,Heart Of Midlothian,2,0,1,1,H
ecosse,2022,2022-08-27,Kilmarnock,Motherwell,2,1,0,2,H
ecosse,2022,2022-08-27,ST Mirren,Hibernian,1,0,1,0,H
ecosse,2022,2022-08-27,Aberdeen,Livingston,5,0,1,4,H
ecosse,2022,2022-08-27,Rangers,Ross County,4,0,2,2,H
