league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Grece,2024,2024-08-17,PAOK,Panserraikos,3,2,2,1,H
Grece,2024,2024-08-17,Volos NFC,Olympiakos Piraeus,0,2,0,0,A
Grece,2024,2024-08-18,Levadiakos,Kallithea,0,0,0,0,D
Grece,2024,2024-08-18,Panathinaikos,Asteras Tripolis,0,1,0,0,A
Grece,2024,2024-08-18,Atromitos,Aris Thessalonikis,1,1,0,1,D
Grece,2024,2024-08-18,AEK Athens FC,OFI,3,0,2,1,H
Grece,2024,2024-08-19,Panetolikos,Lamia,0,1,0,0,A
Grece,2024,2024-08-24,OFI,Atromitos,1,1,1,0,D
Grece,2024,2024-08-24,Panserraikos,Aris Thessalonikis,0,1,0,0,A
Grece,2024,2024-08-24,AEK Athens FC,Lamia,1,1,0,1,D
Grece,2024,2024-08-25,Asteras Tripolis,Volos NFC,0,1,0,0,A
Grece,2024,2024-08-25,PAOK,Panetolikos,2,0,0,2,H
Grece,2024,2024-08-25,Panathinaikos,Levadiakos,1,0,0,1,H
Grece,2024,2024-08-26,Olympiakos Piraeus,Kallithea,2,1,1,1,H
Grece,2024,2024-08-31,Lamia,Olympiakos Piraeus,0,3,0,0,A
Grece,2024,2024-08-31,Aris Thessalonikis,Asteras Tripolis,1,1,0,1,D
Grece,2024,2024-08-31,Panetolikos,Panserraikos,3,0,1,2,H
Grece,2024,2024-09-01,Levadiakos,AEK Athens FC,0,3,0,0,A
Grece,2024,2024-09-01,Volos NFC,OFI,1,3,0,1,A
Grece,2024,2024-09-01,Atromitos,PAOK,1,2,0,1,A
Grece,2024,2024-09-01,Kallithea,Panathinaikos,2,2,1,1,D
Grece,2024,2024-09-14,Lamia,Kallithea,0,0,0,0,D
Grece,2024,2024-09-14,Asteras Tripolis,Atromitos,1,2,1,0,A
Grece,2024,2024-09-15,Panserraikos,Levadiakos,2,2,2,0,D
Grece,2024,2024-09-15,Olympiakos Piraeus,Panetolikos,0,0,0,0,D
Grece,2024,2024-09-15,PAOK,Panathinaikos,0,0,0,0,D
Grece,2024,2024-09-15,OFI,Aris Thessalonikis,3,2,1,2,H
Grece,2024,2024-09-16,AEK Athens FC,Volos NFC,2,0,1,1,H
Grece,2024,2024-09-21,Volos NFC,PAOK,1,4,0,1,A
Grece,2024,2024-09-21,Aris Thessalonikis,Olympiakos Piraeus,2,1,2,0,H
Grece,2024,2024-09-21,Panetolikos,Asteras Tripolis,1,1,1,0,D
Grece,2024,2024-09-22,Levadiakos,OFI,1,1,0,1,D
Grece,2024,2024-09-22,Panathinaikos,Panserraikos,3,1,1,2,H
Grece,2024,2024-09-22,Atromitos,Lamia,4,2,1,3,H
Grece,2024,2024-09-22,Kallithea,AEK Athens FC,0,0,0,0,D
Grece,2024,2024-09-28,Volos NFC,Kallithea,1,1,1,0,D
Grece,2024,2024-09-28,Asteras Tripolis,Levadiakos,1,1,1,0,D
Grece,2024,2024-09-29,OFI,Panetolikos,1,2,1,0,A
Grece,2024,2024-09-29,Olympiakos Piraeus,Atromitos,2,0,1,1,H
Grece,2024,2024-09-29,PAOK,Aris Thessalonikis,0,1,0,0,A
Grece,2024,2024-09-29,AEK Athens FC,Panathinaikos,2,0,1,1,H
Grece,2024,2024-09-30,Lamia,Panserraikos,1,2,0,1,A
Grece,2024,2024-10-05,Atromitos,Volos NFC,1,2,1,0,A
Grece,2024,2024-10-05,Panetolikos,AEK Athens FC,1,0,0,1,H
Grece,2024,2024-10-05,Aris Thessalonikis,Lamia,2,0,2,0,H
Grece,2024,2024-10-06,Panserraikos,OFI,2,3,2,0,A
Grece,2024,2024-10-06,Kallithea,Asteras Tripolis,1,3,1,0,A
Grece,2024,2024-10-06,Panathinaikos,Olympiakos Piraeus,0,0,0,0,D
Grece,2024,2024-10-06,Levadiakos,PAOK,0,2,0,0,A
Grece,2024,2024-10-19,Volos NFC,Panserraikos,0,1,0,0,A
Grece,2024,2024-10-19,Atromitos,Panetolikos,0,2,0,0,A
Grece,2024,2024-10-19,Lamia,Asteras Tripolis,0,0,0,0,D
Grece,2024,2024-10-20,Olympiakos Piraeus,Levadiakos,2,2,2,0,D
Grece,2024,2024-10-20,OFI,Panathinaikos,0,1,0,0,A
Grece,2024,2024-10-20,Aris Thessalonikis,Kallithea,2,0,0,2,H
Grece,2024,2024-10-20,AEK Athens FC,PAOK,1,1,1,0,D
Grece,2024,2024-10-26,Panetolikos,Volos NFC,0,1,0,0,A
Grece,2024,2024-10-26,Levadiakos,Lamia,2,2,1,1,D
Grece,2024,2024-10-26,Panserraikos,AEK Athens FC,1,0,1,0,H
Grece,2024,2024-10-27,Asteras Tripolis,Olympiakos Piraeus,1,0,1,0,H
Grece,2024,2024-10-27,Panathinaikos,Aris Thessalonikis,1,1,1,0,D
Grece,2024,2024-10-27,PAOK,OFI,1,2,1,0,A
Grece,2024,2024-10-27,Kallithea,Atromitos,0,3,0,0,A
Grece,2024,2024-11-02,Olympiakos Piraeus,Panserraikos,2,1,1,1,H
Grece,2024,2024-11-02,Kallithea,Panetolikos,1,1,1,0,D
Grece,2024,2024-11-03,Aris Thessalonikis,Levadiakos,3,1,2,1,H
Grece,2024,2024-11-03,Volos NFC,Panathinaikos,0,1,0,0,A
Grece,2024,2024-11-03,Lamia,PAOK,1,2,1,0,A
Grece,2024,2024-11-03,Atromitos,AEK Athens FC,0,1,0,0,A
Grece,2024,2024-11-04,Asteras Tripolis,OFI,3,0,0,3,H
Grece,2024,2024-11-09,Panetolikos,Aris Thessalonikis,2,1,1,1,H
Grece,2024,2024-11-09,Panserraikos,Atromitos,2,3,1,1,A
Grece,2024,2024-11-09,AEK Athens FC,Asteras Tripolis,3,0,2,1,H
Grece,2024,2024-11-10,OFI,Kallithea,2,2,2,0,D
Grece,2024,2024-11-10,Levadiakos,Volos NFC,3,2,1,2,H
Grece,2024,2024-11-10,Panathinaikos,Lamia,1,0,0,1,H
Grece,2024,2024-11-10,PAOK,Olympiakos Piraeus,2,3,0,2,A
Grece,2024,2024-11-22,Kallithea,Panserraikos,1,2,0,1,A
Grece,2024,2024-11-23,Lamia,OFI,1,1,1,0,D
Grece,2024,2024-11-23,Aris Thessalonikis,Volos NFC,0,1,0,0,A
Grece,2024,2024-11-24,Panetolikos,Panathinaikos,1,2,0,1,A
