league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Grece,2022,2022-08-19,Volos NFC,Asteras Tripolis,3,3,1,2,D
Grece,2022,2022-08-20,Atromitos,OFI,3,1,2,1,H
Grece,2022,2022-08-20,Lamia,AEK Athens FC,0,3,0,0,A
Grece,2022,2022-08-20,PAOK,Panetolikos,1,0,1,0,H
Grece,2022,2022-08-21,Panathinaikos,Ionikos,1,0,1,0,H
Grece,2022,2022-08-21,Aris Thessalonikis,Levadiakos,3,0,2,1,H
Grece,2022,2022-08-21,Olympiakos Piraeus,PAS Giannina,2,0,0,2,H
Grece,2022,2022-08-26,Ionikos,Levadiakos,0,0,0,0,D
Grece,2022,2022-08-27,PAS Giannina,Lamia,1,1,1,0,D
Grece,2022,2022-08-27,AEK Athens FC,Volos NFC,0,1,0,0,A
Grece,2022,2022-08-28,Panetolikos,Aris Thessalonikis,3,1,1,2,H
Grece,2022,2022-08-28,OFI,Panathinaikos,0,2,0,0,A
Grece,2022,2022-08-28,PAOK,Atromitos,2,1,1,1,H
Grece,2022,2022-08-29,Asteras Tripolis,Olympiakos Piraeus,0,0,0,0,D
Grece,2022,2022-09-03,Lamia,Asteras Tripolis,0,0,0,0,D
Grece,2022,2022-09-03,Olympiakos Piraeus,Ionikos,3,1,2,1,H
Grece,2022,2022-09-03,Panathinaikos,Levadiakos,1,0,1,0,H
Grece,2022,2022-09-04,Atromitos,Panetolikos,1,1,0,1,D
Grece,2022,2022-09-04,Volos NFC,OFI,0,1,0,0,A
Grece,2022,2022-09-04,AEK Athens FC,PAS Giannina,2,0,1,1,H
Grece,2022,2022-09-04,Aris Thessalonikis,PAOK,0,0,0,0,D
Grece,2022,2022-09-10,OFI,Panetolikos,1,2,1,0,A
Grece,2022,2022-09-10,PAS Giannina,Levadiakos,2,1,1,1,H
Grece,2022,2022-09-10,Ionikos,Atromitos,1,4,1,0,A
Grece,2022,2022-09-11,Olympiakos Piraeus,Volos NFC,1,1,0,1,D
Grece,2022,2022-09-11,Panathinaikos,AEK Athens FC,2,1,2,0,H
Grece,2022,2022-09-11,Asteras Tripolis,Aris Thessalonikis,0,2,0,0,A
