,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
101,2023-10-29,Nizhny Novgorod,PFC Sochi,1,0,1,0,H
102,2023-10-29,Dinamo Moscow,Ural,2,1,1,0,H
103,2023-10-29,CSKA Moscow,Krasnodar,1,0,1,0,H
104,2023-11-04,Akhmat Grozny,Fakel Voronezh,1,2,1,0,A
105,2023-11-04,Baltika,Zenit Saint Petersburg,0,2,0,0,A
106,2023-11-05,Krasnodar,Krylya Sovetov,2,1,1,0,H
107,2023-11-05,CSKA Moscow,Nizhny Novgorod,3,2,1,2,H
108,2023-11-05,Lokomotiv Moscow,Spartak Moscow,1,1,0,0,D
109,2023-11-06,Orenburg,FC Rostov,1,1,0,0,D
110,2023-11-06,Ural,Rubin,0,1,0,0,A
111,2023-11-06,PFC Sochi,Dinamo Moscow,3,3,1,3,D
112,2023-11-11,Krylya Sovetov,Ural,3,1,1,0,H
113,2023-11-11,Fakel Voronezh,CSKA Moscow,1,1,0,1,D
114,2023-11-11,Lokomotiv Moscow,Akhmat Grozny,2,1,0,0,H
115,2023-11-11,Zenit Saint Petersburg,Krasnodar,1,1,0,0,D
116,2023-11-12,Nizhny Novgorod,Baltika,0,0,0,0,D
117,2023-11-12,Dinamo Moscow,Orenburg,2,0,0,0,H
118,2023-11-12,PFC Sochi,Rubin,0,2,0,1,A
119,2023-11-12,Spartak Moscow,FC Rostov,2,1,2,0,H
120,2023-11-25,Krylya Sovetov,Lokomotiv Moscow,3,3,1,1,D
121,2023-11-25,Zenit Saint Petersburg,PFC Sochi,3,0,1,0,H
122,2023-11-25,CSKA Moscow,Dinamo Moscow,2,3,2,1,A
123,2023-11-25,Baltika,Spartak Moscow,0,2,0,1,A
124,2023-11-26,Orenburg,Akhmat Grozny,1,1,0,0,D
125,2023-11-26,Ural,Krasnodar,3,1,1,1,H
126,2023-11-26,Rubin,Fakel Voronezh,1,0,1,0,H
127,2023-11-26,FC Rostov,Nizhny Novgorod,1,0,0,0,H
128,2023-12-02,Fakel Voronezh,Baltika,0,0,0,0,D
129,2023-12-02,PFC Sochi,Krylya Sovetov,0,2,0,0,A
130,2023-12-02,Nizhny Novgorod,Ural,1,0,0,0,H
131,2023-12-03,CSKA Moscow,FC Rostov,2,0,1,0,H
132,2023-12-03,Lokomotiv Moscow,Zenit Saint Petersburg,3,1,1,1,H
133,2023-12-03,Krasnodar,Orenburg,2,1,1,0,H
134,2023-12-03,Akhmat Grozny,Spartak Moscow,2,1,1,1,H
135,2023-12-04,Dinamo Moscow,Rubin,1,0,1,0,H
136,2023-12-08,Lokomotiv Moscow,Ural,2,0,1,0,H
137,2023-12-09,Spartak Moscow,Krylya Sovetov,3,0,2,0,H
138,2023-12-09,Akhmat Grozny,FC Rostov,0,0,0,0,D
139,2023-12-09,Zenit Saint Petersburg,Nizhny Novgorod,1,0,1,0,H
140,2023-12-10,Fakel Voronezh,Dinamo Moscow,1,1,0,1,D
141,2023-12-10,PFC Sochi,Orenburg,1,1,1,0,D
142,2023-12-10,Krasnodar,CSKA Moscow,1,0,0,0,H
143,2023-12-10,Baltika,Rubin,0,1,0,1,A
144,2024-03-01,FC Rostov,Krylya Sovetov,2,0,1,0,H
145,2024-03-02,CSKA Moscow,Orenburg,1,1,0,0,D
146,2024-03-02,Krasnodar,Rubin,1,1,1,0,D
147,2024-03-02,Akhmat Grozny,Ural,1,0,0,0,H
148,2024-03-02,Zenit Saint Petersburg,Spartak Moscow,0,0,0,0,D
149,2024-03-03,Nizhny Novgorod,Fakel Voronezh,1,1,0,1,D
150,2024-03-03,Dinamo Moscow,Lokomotiv Moscow,2,1,1,0,H
151,2024-03-03,Baltika,PFC Sochi,0,0,0,0,D
152,2024-03-08,Krylya Sovetov,CSKA Moscow,0,2,0,1,A
153,2024-03-08,FC Rostov,Krasnodar,2,1,1,0,H
154,2024-03-09,Ural,Zenit Saint Petersburg,1,4,0,1,A
155,2024-03-09,Rubin,Nizhny Novgorod,0,1,0,1,A
156,2024-03-09,Dinamo Moscow,Akhmat Grozny,2,0,1,0,H
157,2024-03-10,Orenburg,Baltika,1,0,0,0,H
158,2024-03-10,Lokomotiv Moscow,PFC Sochi,2,2,2,1,D
159,2024-03-10,Spartak Moscow,Fakel Voronezh,0,2,0,1,A
160,2024-03-29,Dinamo Moscow,FC Rostov,1,4,0,3,A
161,2024-03-30,Krylya Sovetov,Zenit Saint Petersburg,1,1,1,1,D
162,2024-03-30,PFC Sochi,CSKA Moscow,2,2,0,1,D
163,2024-03-30,Baltika,Nizhny Novgorod,2,0,2,0,H
164,2024-03-30,Spartak Moscow,Ural,0,0,0,0,D
165,2024-03-31,Fakel Voronezh,Orenburg,0,0,0,0,D
166,2024-03-31,Rubin,Akhmat Grozny,2,1,2,0,H
167,2024-03-31,Lokomotiv Moscow,Krasnodar,1,1,0,1,D
168,2024-04-06,Ural,Krylya Sovetov,1,2,1,1,A
169,2024-04-06,Nizhny Novgorod,Krasnodar,3,4,2,2,A
170,2024-04-06,FC Rostov,PFC Sochi,2,2,2,2,D
171,2024-04-07,CSKA Moscow,Fakel Voronezh,4,1,1,0,H
172,2024-04-07,Zenit Saint Petersburg,Baltika,1,0,1,0,H
173,2024-04-07,Akhmat Grozny,Lokomotiv Moscow,0,2,0,1,A
174,2024-04-07,Dinamo Moscow,Spartak Moscow,1,2,1,0,A
175,2024-04-08,Orenburg,Rubin,3,0,0,0,H
176,2024-04-13,PFC Sochi,Spartak Moscow,1,0,0,0,H
177,2024-04-13,Akhmat Grozny,Baltika,1,7,0,5,A
178,2024-04-13,Krasnodar,Zenit Saint Petersburg,1,2,1,0,A
179,2024-04-13,Lokomotiv Moscow,CSKA Moscow,3,3,1,0,D
180,2024-04-14,Orenburg,Nizhny Novgorod,3,1,1,1,H
181,2024-04-14,Ural,Dinamo Moscow,2,1,1,1,H
182,2024-04-14,Fakel Voronezh,FC Rostov,0,1,0,0,A
183,2024-04-14,Krylya Sovetov,Rubin,2,0,1,0,H
184,2024-04-19,Krasnodar,Fakel Voronezh,2,0,0,0,H
185,2024-04-20,Rubin,Lokomotiv Moscow,1,1,1,1,D
186,2024-04-20,Baltika,Krylya Sovetov,2,1,0,0,H
187,2024-04-20,CSKA Moscow,Akhmat Grozny,1,2,0,0,A
188,2024-04-21,Nizhny Novgorod,Dinamo Moscow,1,4,0,2,A
189,2024-04-21,Zenit Saint Petersburg,Orenburg,1,0,1,0,H
190,2024-04-21,PFC Sochi,Ural,2,2,0,0,D
191,2024-04-21,FC Rostov,Spartak Moscow,1,5,1,1,A
192,2024-04-24,Orenburg,Dinamo Moscow,1,2,0,0,A
193,2024-04-24,Nizhny Novgorod,Lokomotiv Moscow,2,3,1,0,A
194,2024-04-24,Zenit Saint Petersburg,Rubin,0,2,0,0,A
195,2024-04-24,Krasnodar,Baltika,3,2,1,0,H
196,2024-04-25,Ural,FC Rostov,0,1,0,0,A
197,2024-04-25,Fakel Voronezh,Krylya Sovetov,0,1,0,0,A
198,2024-04-25,CSKA Moscow,Spartak Moscow,0,0,0,0,D
199,2024-04-25,Akhmat Grozny,PFC Sochi,1,0,1,0,H
200,2024-04-28,Akhmat Grozny,Nizhny Novgorod,5,1,2,1,H
201,2024-04-28,Spartak Moscow,Lokomotiv Moscow,3,2,1,0,H
202,2024-04-28,Dinamo Moscow,Zenit Saint Petersburg,1,0,0,0,H
203,2024-04-28,Baltika,CSKA Moscow,3,1,0,0,H
204,2024-04-29,Krylya Sovetov,Krasnodar,0,0,0,0,D
205,2024-04-29,Rubin,Ural,1,1,1,0,D
206,2024-04-29,PFC Sochi,Fakel Voronezh,0,0,0,0,D
207,2024-04-29,FC Rostov,Orenburg,2,1,0,1,H
208,2024-05-04,Orenburg,Krylya Sovetov,2,1,1,0,H
209,2024-05-04,Krasnodar,Akhmat Grozny,0,1,0,0,A
210,2024-05-05,Dinamo Moscow,PFC Sochi,3,2,0,0,H
211,2024-05-05,Nizhny Novgorod,Spartak Moscow,0,0,0,0,D
212,2024-05-06,Ural,Baltika,2,1,1,1,H
213,2024-05-06,Fakel Voronezh,Zenit Saint Petersburg,1,1,0,1,D
214,2024-05-06,CSKA Moscow,Rubin,2,2,1,1,D
215,2024-05-06,Lokomotiv Moscow,FC Rostov,1,0,1,0,H
216,2024-05-10,Krylya Sovetov,Akhmat Grozny,0,2,0,1,A
217,2024-05-11,Rubin,FC Rostov,3,1,2,0,H
218,2024-05-11,Spartak Moscow,Krasnodar,1,0,1,0,H
219,2024-05-11,Zenit Saint Petersburg,CSKA Moscow,0,1,0,0,A
220,2024-05-11,Baltika,Dinamo Moscow,2,3,1,1,A
221,2024-05-12,Orenburg,Lokomotiv Moscow,0,2,0,1,A
222,2024-05-12,Fakel Voronezh,Ural,0,0,0,0,D
223,2024-05-12,PFC Sochi,Nizhny Novgorod,6,1,2,0,H
224,2024-05-18,Dinamo Moscow,Krylya Sovetov,4,1,1,1,H
225,2024-05-18,Lokomotiv Moscow,Fakel Voronezh,2,0,1,0,H
226,2024-05-18,PFC Sochi,Krasnodar,2,3,1,1,A
227,2024-05-19,Ural,Orenburg,3,3,1,1,D
228,2024-05-19,Spartak Moscow,Rubin,3,1,2,0,H
229,2024-05-19,FC Rostov,Baltika,2,1,2,1,H
230,2024-05-19,Akhmat Grozny,Zenit Saint Petersburg,1,5,1,3,A
231,2024-05-20,Nizhny Novgorod,CSKA Moscow,2,6,0,3,A
232,2024-05-25,CSKA Moscow,Ural,2,0,2,0,H
233,2024-05-25,Zenit Saint Petersburg,FC Rostov,2,1,0,0,H
234,2024-05-25,Krasnodar,Dinamo Moscow,1,0,0,0,H
235,2024-05-25,Krylya Sovetov,Nizhny Novgorod,1,1,0,0,D
236,2024-05-25,Orenburg,Spartak Moscow,0,0,0,0,D
237,2024-05-25,Rubin,PFC Sochi,1,1,1,0,D
238,2024-05-25,Fakel Voronezh,Akhmat Grozny,2,0,1,0,H
239,2024-05-25,Baltika,Lokomotiv Moscow,1,3,0,1,A
240,2024-05-29,Ural,Akron,0,2,0,0,A
241,2024-05-29,Nizhny Novgorod,Arsenal Tula,1,2,1,2,A
242,2024-06-01,Akron,Ural,1,2,0,0,A
243,2024-06-01,Arsenal Tula,Nizhny Novgorod,0,2,0,1,A
