league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Bundesliga,2023,2023-08-18,Werder Bremen,Bayern Munich,0,4,0,0,A
Bundesliga,2023,2023-08-19,VfL Wolfsburg,FC Heidenheim,2,0,2,0,H
Bundesliga,2023,2023-08-19,1899 Hoffenheim,SC Freiburg,1,2,0,1,A
Bundesliga,2023,2023-08-19,Bayer Leverkusen,RB Leipzig,3,2,2,1,H
Bundesliga,2023,2023-08-19,FC Augsburg,Borussia Monchengladbach,4,4,3,1,D
Bundesliga,2023,2023-08-19,VfB Stuttgart,Vfl Bochum,5,0,2,3,H
Bundesliga,2023,2023-08-19,Borussia Dortmund,1.FC Köln,1,0,0,1,H
Bundesliga,2023,2023-08-20,Union Berlin,FSV Mainz 05,4,1,2,2,H
Bundesliga,2023,2023-08-20,Eintracht Frankfurt,SV Darmstadt 98,1,0,1,0,H
Bundesliga,2023,2023-08-25,RB Leipzig,VfB Stuttgart,5,1,0,5,H
Bundesliga,2023,2023-08-26,SC Freiburg,Werder Bremen,1,0,0,1,H
Bundesliga,2023,2023-08-26,Vfl Bochum,Borussia Dortmund,1,1,1,0,D
Bundesliga,2023,2023-08-26,FC Heidenheim,1899 Hoffenheim,2,3,1,1,A
Bundesliga,2023,2023-08-26,SV Darmstadt 98,Union Berlin,1,4,1,0,A
Bundesliga,2023,2023-08-26,1.FC Köln,VfL Wolfsburg,1,2,0,1,A
Bundesliga,2023,2023-08-26,Borussia Monchengladbach,Bayer Leverkusen,0,3,0,0,A
Bundesliga,2023,2023-08-27,FSV Mainz 05,Eintracht Frankfurt,1,1,1,0,D
Bundesliga,2023,2023-08-27,Bayern Munich,FC Augsburg,3,1,2,1,H
Bundesliga,2023,2023-09-01,Borussia Dortmund,FC Heidenheim,2,2,2,0,D
Bundesliga,2023,2023-09-02,Werder Bremen,FSV Mainz 05,4,0,1,3,H
Bundesliga,2023,2023-09-02,1899 Hoffenheim,VfL Wolfsburg,3,1,1,2,H
Bundesliga,2023,2023-09-02,Bayer Leverkusen,SV Darmstadt 98,5,1,1,4,H
Bundesliga,2023,2023-09-02,FC Augsburg,Vfl Bochum,2,2,1,1,D
Bundesliga,2023,2023-09-02,VfB Stuttgart,SC Freiburg,5,0,3,2,H
Bundesliga,2023,2023-09-02,Borussia Monchengladbach,Bayern Munich,1,2,1,0,A
