league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
bresil,2023,2023-04-15,Palmeiras,Cuiaba,2,1,1,1,H
bresil,2023,2023-04-15,America Mineiro,Fluminense,0,3,0,0,A
bresil,2023,2023-04-15,Botafogo,Sao Paulo,2,1,1,1,H
bresil,2023,2023-04-15,Atletico Paranaense,Goias,2,0,1,1,H
bresil,2023,2023-04-15,Fortaleza EC,Internacional,1,1,0,1,D
bresil,2023,2023-04-15,RB Bragantino,Bahia,2,1,0,2,H
bresil,2023,2023-04-16,Atletico-MG,Vasco DA Gama,1,2,1,0,A
bresil,2023,2023-04-16,Flamengo,Coritiba,3,0,1,2,H
bresil,2023,2023-04-16,Corinthians,Cruzeiro,2,1,0,2,H
bresil,2023,2023-04-16,Gremio,Santos,1,0,1,0,H
bresil,2023,2023-04-22,Fluminense,Atletico Paranaense,2,0,1,1,H
bresil,2023,2023-04-22,Sao Paulo,America Mineiro,3,0,1,2,H
bresil,2023,2023-04-22,Cuiaba,RB Bragantino,1,1,0,1,D
bresil,2023,2023-04-23,Cruzeiro,Gremio,1,0,0,1,H
bresil,2023,2023-04-23,Internacional,Flamengo,2,1,0,2,H
bresil,2023,2023-04-23,Santos,Atletico-MG,0,0,0,0,D
bresil,2023,2023-04-23,Vasco DA Gama,Palmeiras,2,2,2,0,D
bresil,2023,2023-04-23,Coritiba,Fortaleza EC,0,3,0,0,A
bresil,2023,2023-04-23,Goias,Corinthians,3,1,1,2,H
bresil,2023,2023-04-24,Bahia,Botafogo,1,2,1,0,A
bresil,2023,2023-04-29,Coritiba,Sao Paulo,1,1,1,0,D
bresil,2023,2023-04-29,Fortaleza EC,Fluminense,4,2,2,2,H
bresil,2023,2023-04-29,Palmeiras,Corinthians,2,1,2,0,H
bresil,2023,2023-04-29,Santos,America Mineiro,3,2,2,1,H
bresil,2023,2023-04-29,RB Bragantino,Cruzeiro,0,3,0,0,A
bresil,2023,2023-04-30,Atletico-MG,Atletico Paranaense,2,1,1,1,H
bresil,2023,2023-04-30,Flamengo,Botafogo,2,3,0,2,A
bresil,2023,2023-04-30,Internacional,Goias,1,0,0,1,H
bresil,2023,2023-04-30,Cuiaba,Gremio,1,2,1,0,A
bresil,2023,2023-05-01,Vasco DA Gama,Bahia,0,1,0,0,A
bresil,2023,2023-05-06,Cruzeiro,Santos,2,1,1,1,H
bresil,2023,2023-05-07,Fluminense,Vasco DA Gama,1,1,0,1,D
bresil,2023,2023-05-07,America Mineiro,Cuiaba,1,2,1,0,A
bresil,2023,2023-05-07,Bahia,Coritiba,3,1,1,2,H
bresil,2023,2023-05-07,Sao Paulo,Internacional,2,0,1,1,H
bresil,2023,2023-05-07,Atletico Paranaense,Flamengo,2,1,1,1,H
bresil,2023,2023-05-07,Botafogo,Atletico-MG,2,0,1,1,H
bresil,2023,2023-05-07,Gremio,RB Bragantino,3,3,1,2,D
bresil,2023,2023-05-07,Goias,Palmeiras,0,5,0,0,A
bresil,2023,2023-05-08,Corinthians,Fortaleza EC,1,1,0,1,D
bresil,2023,2023-05-10,Internacional,Atletico Paranaense,0,2,0,0,A
bresil,2023,2023-05-10,Santos,Bahia,3,0,2,1,H
bresil,2023,2023-05-10,RB Bragantino,America Mineiro,2,2,2,0,D
bresil,2023,2023-05-10,Flamengo,Goias,2,0,1,1,H
bresil,2023,2023-05-10,Cuiaba,Atletico-MG,0,4,0,0,A
bresil,2023,2023-05-11,Palmeiras,Gremio,4,1,1,3,H
bresil,2023,2023-05-11,Cruzeiro,Fluminense,0,2,0,0,A
bresil,2023,2023-05-11,Coritiba,Vasco DA Gama,1,1,1,0,D
bresil,2023,2023-05-11,Botafogo,Corinthians,3,0,1,2,H
bresil,2023,2023-05-11,Fortaleza EC,Sao Paulo,0,0,0,0,D
bresil,2023,2023-05-13,Bahia,Flamengo,2,3,1,1,A
bresil,2023,2023-05-13,Palmeiras,RB Bragantino,1,1,0,1,D
bresil,2023,2023-05-13,Fluminense,Cuiaba,2,0,1,1,H
bresil,2023,2023-05-14,Atletico-MG,Internacional,2,0,1,1,H
bresil,2023,2023-05-14,Gremio,Fortaleza EC,0,0,0,0,D
bresil,2023,2023-05-14,Corinthians,Sao Paulo,1,1,1,0,D
bresil,2023,2023-05-14,Vasco DA Gama,Santos,0,1,0,0,A
bresil,2023,2023-05-14,America Mineiro,Cruzeiro,0,4,0,0,A
bresil,2023,2023-05-14,Atletico Paranaense,Coritiba,3,2,0,3,H
