league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
bresil,2022,2022-04-09,Fluminense,Santos,0,0,0,0,D
bresil,2022,2022-04-09,Atletico Goianiense,Flamengo,1,1,0,1,D
bresil,2022,2022-04-10,Palmeiras,Ceara,2,3,1,1,A
bresil,2022,2022-04-10,Coritiba,Goias,3,0,1,2,H
bresil,2022,2022-04-10,Botafogo,Corinthians,1,3,0,1,A
bresil,2022,2022-04-10,Atletico-MG,Internacional,2,0,1,1,H
bresil,2022,2022-04-10,Fortaleza EC,Cuiaba,0,1,0,0,A
bresil,2022,2022-04-10,Sao Paulo,Atletico Paranaense,4,0,1,3,H
bresil,2022,2022-04-10,Avai,America Mineiro,1,0,0,1,H
bresil,2022,2022-04-11,Juventude,RB Bragantino,2,2,1,1,D
bresil,2022,2022-04-16,Goias,Palmeiras,1,1,0,1,D
bresil,2022,2022-04-16,America Mineiro,Juventude,4,1,2,2,H
bresil,2022,2022-04-16,Corinthians,Avai,3,0,2,1,H
bresil,2022,2022-04-17,Cuiaba,Fluminense,0,1,0,0,A
bresil,2022,2022-04-17,Santos,Coritiba,2,1,2,0,H
bresil,2022,2022-04-17,Flamengo,Sao Paulo,3,1,1,2,H
bresil,2022,2022-04-17,Internacional,Fortaleza EC,2,1,1,1,H
bresil,2022,2022-04-17,Atletico Paranaense,Atletico-MG,0,1,0,0,A
bresil,2022,2022-04-17,RB Bragantino,Atletico Goianiense,4,0,3,1,H
bresil,2022,2022-04-17,Ceara,Botafogo,1,3,1,0,A
bresil,2022,2022-04-20,Flamengo,Palmeiras,0,0,0,0,D
bresil,2022,2022-04-23,Atletico Paranaense,Flamengo,1,0,1,0,H
bresil,2022,2022-04-23,RB Bragantino,Sao Paulo,1,1,1,0,D
bresil,2022,2022-04-23,Palmeiras,Corinthians,3,0,2,1,H
bresil,2022,2022-04-23,Fluminense,Internacional,0,1,0,0,A
bresil,2022,2022-04-24,Atletico-MG,Coritiba,2,2,2,0,D
bresil,2022,2022-04-24,Santos,America Mineiro,3,0,1,2,H
bresil,2022,2022-04-24,Juventude,Cuiaba,0,1,0,0,A
bresil,2022,2022-04-24,Atletico Goianiense,Botafogo,1,1,0,1,D
bresil,2022,2022-04-25,Avai,Goias,3,2,1,2,H
bresil,2022,2022-04-30,America Mineiro,Atletico Paranaense,1,0,0,1,H
bresil,2022,2022-04-30,Ceara,RB Bragantino,0,1,0,0,A
